PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AHRR_57491.wgt.RDat	AHRR	5	304292	438403	0.1218	rs4956936	 2.696	rs6869925	 0.044572	 0.000	 0.324	 99	 99	blup	0.048	8.9e-06	 0.45495	6.49e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C5orf55_116349.wgt.RDat	C5orf55	5	441645	443258	0.0981	rs4956936	 2.696	rs6899226	 0.087687	 0.000	-0.929	 56	  5	enet	0.094	4.7e-10	-1.95661	5.04e-02
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.EXOC3_11336.wgt.RDat	EXOC3	5	443334	467407	0.0582	rs4956936	 2.696	rs6899226	 0.019759	 0.000	-0.929	 67	  3	lasso	0.037	9.3e-05	 2.31990	2.03e-02
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC25845_25845.wgt.RDat	LOC25845	5	470626	473080	0.0764	rs2303736	 2.228	rs10072668	 0.090219	 0.000	-0.121	 51	 10	enet	0.1	1.1e-10	 0.18631	8.52e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CEP72_55722.wgt.RDat	CEP72	5	612405	653664	0.4493	rs413666	-2.043	rs2672027	 0.027409	 0.000	 1.160	 63	 63	blup	0.1	7.9e-11	 0.76479	4.44e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.BRD9_65980.wgt.RDat	BRD9	5	863851	892939	0.0469	rs3810859	 1.224	rs10040987	 0.001244	 0.000	 0.412	 21	  5	enet	0.015	0.0091	 0.29049	7.71e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC6A3_6531.wgt.RDat	SLC6A3	5	1392910	1445538	0.0759	NA	    NA	NA	       NA	    NA	    NA	  0	  0	top1	0.07	7.4e-08	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SDHAP3_728609.wgt.RDat	SDHAP3	5	1568637	1594646	0.0531	rs10079102	-3.006	rs4406174	-0.001637	 0.000	-0.059	 45	 45	blup	0.006	0.07	 1.45197	1.47e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC728613_728613.wgt.RDat	LOC728613	5	1597674	1634120	0.4045	rs10079102	-2.951	rs2962073	 0.433319	 0.000	-2.875	 53	 13	enet	0.47	2.8e-54	 0.05451	9.57e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IRX4_50805.wgt.RDat	IRX4	5	1877541	1882880	0.5306	rs12653946	 7.085	rs13183537	 0.428476	 0.000	-1.240	 63	 12	enet	0.45	1.6e-52	-6.96729	3.23e-12
