PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.psiTPTE22_387590.wgt.RDat	psiTPTE22	22	17082801	17179521	0.04021	rs2096537	-2.41	rs9604967	 0.027659	 -4.77	-0.531	 31	 31	blup	0.034	1.2e-07	-0.83763	4.02e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CECR7_100130418.wgt.RDat	CECR7	22	17517460	17539682	0.21709	rs6518660	-1.62	rs5748845	 0.125467	 10.00	-1.489	 60	 20	enet	0.23	1.2e-46	-1.50212	1.33e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.IL17RA_23765.wgt.RDat	IL17RA	22	17565849	17591387	0.10990	rs5748875	 1.62	rs2895332	 0.056646	 -7.70	-0.096	 76	 12	enet	0.1	1.4e-20	-0.25127	8.02e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CECR1_51816.wgt.RDat	CECR1	22	17660192	17702738	0.05276	rs3171599	 2.19	rs17807317	 0.018238	  6.09	 0.597	 79	 11	enet	0.041	6e-09	 0.24700	8.05e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.BCL2L13_23786.wgt.RDat	BCL2L13	22	18111682	18211987	0.02176	rs181408	 2.30	rs17207051	 0.017009	 -4.31	-0.911	 98	  1	top1	0.017	0.00015	 0.91100	3.62e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FLJ41941_100192420.wgt.RDat	FLJ41941	22	18512151	18520734	0.05972	rs458888	 1.96	rs9605498	 0.047312	 -6.35	-1.507	 72	  5	lasso	0.058	5.7e-12	 2.17748	2.94e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR6_8214.wgt.RDat	DGCR6	22	18893541	18899600	0.17692	rs5747927	-2.99	rs17742907	 0.154589	-11.12	 1.170	 27	  8	enet	0.16	2.7e-31	-1.12166	2.62e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PRODH_5625.wgt.RDat	PRODH	22	18900295	18924066	0.05061	rs5747927	-2.99	rs17742907	 0.018910	 -4.38	 1.170	 40	 40	blup	0.03	6e-07	-1.47483	1.40e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR9_25787.wgt.RDat	DGCR9	22	19005347	19007760	0.05298	rs5993488	 2.97	rs6518522	 0.040856	 -6.25	 1.753	 55	 55	blup	0.044	2.3e-09	-2.13555	3.27e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR10_26222.wgt.RDat	DGCR10	22	19010137	19011062	0.07293	rs5993488	 2.97	rs2871006	 0.088500	 -8.43	 1.435	 56	 10	enet	0.1	7.2e-20	-2.17471	2.97e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR2_9993.wgt.RDat	DGCR2	22	19023795	19109967	0.02765	rs5993488	 2.97	rs8139221	 0.012673	  4.12	 2.115	 88	 88	blup	0.018	0.00012	 2.66340	7.74e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR11_25786.wgt.RDat	DGCR11	22	19033675	19035888	0.09885	rs5993488	 2.97	rs1557847	 0.069907	  8.10	 2.933	 46	 15	enet	0.099	1.6e-19	 2.63976	8.30e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR14_8220.wgt.RDat	DGCR14	22	19117793	19132190	0.02875	rs2525036	 2.81	rs5747997	 0.002260	 -3.74	-2.302	 41	 41	blup	0.011	0.0019	 2.82994	4.66e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SLC25A1_6576.wgt.RDat	SLC25A1	22	19163095	19166301	0.04469	rs807758	 2.52	rs807462	 0.004115	  3.32	-1.613	 19	  5	enet	0.018	8.7e-05	 0.73981	4.59e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CLTCL1_8218.wgt.RDat	CLTCL1	22	19166989	19279239	0.14476	rs16983371	 2.50	rs807462	 0.126715	  9.99	-1.613	 17	  1	top1	0.13	6.6e-25	-1.61300	1.07e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CDC45_8318.wgt.RDat	CDC45	22	19467414	19508134	0.02040	rs756648	-1.87	rs11744	 0.002514	 -3.72	 1.112	 67	  1	top1	0.0025	0.086	-1.11200	2.66e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TBX1_6899.wgt.RDat	TBX1	22	19744226	19771110	0.04762	rs1978060	-4.30	rs1978060	 0.043656	  6.01	-4.305	 57	  1	top1	0.044	2.3e-09	-4.30500	1.67e-05
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GNB1L_54584.wgt.RDat	GNB1L	22	19775934	19842462	0.04344	rs1978060	-4.30	rs11704083	 0.011494	  4.27	-0.503	 97	  5	lasso	0.03	6.3e-07	-0.53305	5.94e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C22orf29_79680.wgt.RDat	C22orf29	22	19833662	19842462	0.01797	rs2269726	-2.95	rs11704083	 0.020869	 -4.56	-0.503	 69	  1	top1	0.021	3.1e-05	 0.50300	6.15e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TXNRD2_10587.wgt.RDat	TXNRD2	22	19863040	19929359	0.03677	rs9605030	-2.81	rs7285948	 0.051847	 -6.69	-1.026	127	  1	top1	0.052	7.7e-11	 1.02600	3.05e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DGCR6L_85359.wgt.RDat	DGCR6L	22	20301802	20307608	0.01612	rs855064	-2.14	rs4425183	 0.014859	 -3.97	 0.107	 17	  1	top1	0.015	0.00038	-0.10700	9.15e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SCARF2_91179.wgt.RDat	SCARF2	22	20778875	20792146	0.06117	rs6005680	-2.23	rs738084	 0.031441	 -5.46	 1.301	 69	  1	top1	0.031	3.8e-07	-1.30100	1.93e-01
