PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SH3YL1_26751.wgt.RDat	SH3YL1	2	218138	264810	0.1123	rs6742278	 2.195	rs3791220	 0.130216	 -6.06	-1.168	 67	  8	enet	0.13	3.7e-09	 0.8124	4.17e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RNF144A_9781.wgt.RDat	RNF144A	2	7057523	7184307	0.1176	rs433983	-3.345	rs17606606	 0.065093	  4.50	-1.233	156	  5	lasso	0.07	1.8e-05	-1.5821	1.14e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PQLC3_130814.wgt.RDat	PQLC3	2	11295540	11318996	0.0605	rs6751137	-2.725	rs2011812	 0.005977	  4.09	 0.290	 51	 51	blup	0.054	0.00015	-0.1724	8.63e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.KCNS3_3790.wgt.RDat	KCNS3	2	18059114	18114224	0.0748	rs12614549	 2.571	rs6531064	 0.007221	  3.88	-2.095	 95	 95	blup	0.032	0.0031	-2.4707	1.35e-02
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TTC32_130502.wgt.RDat	TTC32	2	20096518	20101744	0.3147	rs4035116	 2.424	rs2293671	 0.288281	  8.49	-0.141	 61	  1	top1	0.29	9.1e-20	-0.1410	8.88e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LOC375190_375190.wgt.RDat	LOC375190	2	24299728	24397519	0.1115	rs11896896	 1.482	rs1134516	 0.049336	 -5.02	-0.212	 83	 15	enet	0.08	4.3e-06	-0.0309	9.75e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PFN4_375189.wgt.RDat	PFN4	2	24338244	24346151	0.0763	rs11896896	 1.482	rs2303287	 0.029969	  2.97	-0.030	 43	  1	top1	0.03	0.0039	-0.0300	9.76e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C2orf84_653140.wgt.RDat	C2orf84	2	24397531	24414566	0.0843	rs11896896	 1.482	rs714532	-0.002811	  2.91	 0.802	 55	 55	blup	0.027	0.0058	 1.1215	2.62e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NCOA1_8648.wgt.RDat	NCOA1	2	24787179	24993568	0.0439	rs12468253	 2.254	rs6708615	 0.025171	  3.54	 1.529	 67	  1	top1	0.025	0.0076	 1.5290	1.26e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DNAJC27_51277.wgt.RDat	DNAJC27	2	25166505	25194824	0.0353	rs17046742	 2.159	rs4665750	 0.038408	 -3.81	-1.763	 46	  1	top1	0.038	0.0012	 1.7630	7.79e-02
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.POMC_5443.wgt.RDat	POMC	2	25383722	25391559	0.1862	rs12624309	 3.317	rs13428823	 0.014274	  3.41	 1.281	 38	 38	blup	0.054	0.00015	 0.4296	6.67e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.UCN_7349.wgt.RDat	UCN	2	27530265	27531130	0.1070	rs3739095	 2.133	rs1992290	 0.005612	 -3.34	 0.042	 28	 12	enet	0.024	0.0091	 0.7699	4.41e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TRMT61B_55006.wgt.RDat	TRMT61B	2	29072690	29093175	0.1364	rs7599087	-1.737	rs4233729	 0.143443	  6.12	 0.458	 43	  1	top1	0.14	6.3e-10	 0.4580	6.47e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FAM179A_165186.wgt.RDat	FAM179A	2	29204164	29275094	0.0896	rs6547900	 2.302	rs6714085	 0.033521	 -3.85	 0.986	111	111	blup	0.042	0.00078	-1.3853	1.66e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LCLAT1_253558.wgt.RDat	LCLAT1	2	30670123	30867090	0.0513	rs13033111	 2.148	rs895662	 0.010150	  3.93	-0.315	137	  6	enet	0.03	0.0041	-0.0516	9.59e-01
