PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf15_54094.wgt.RDat	C21orf15	21	15215455	15220685	0.0729	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.024	0.0012	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NRIP1_8204.wgt.RDat	NRIP1	21	16333556	16437126	0.0919	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.09	1.3e-09	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CHODL_140578.wgt.RDat	CHODL	21	19273580	19639685	0.1015	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.11	3.9e-11	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf71_282566.wgt.RDat	C21orf71	21	26955088	26955536	0.0468	rs2829789	 1.53	rs1783010	 0.010712	 0	 0.213	 36	 36	blup	0.028	0.00053	 0.8594	3.90e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MRPL39_54148.wgt.RDat	MRPL39	21	26957970	26979801	0.1414	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.14	1.1e-14	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GABPA_2551.wgt.RDat	GABPA	21	27106881	27144770	0.0599	rs12482366	-1.75	rs17794802	 0.005823	 0	-0.650	 37	 37	blup	0.014	0.012	-0.6255	5.32e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.APP_351.wgt.RDat	APP	21	27252862	27543446	0.0754	rs12482813	-2.35	rs2829931	 0.028439	 0	 0.871	185	185	blup	0.037	8.1e-05	 0.4893	6.25e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.N6AMT1_29104.wgt.RDat	N6AMT1	21	30244513	30257693	0.1138	rs2248610	-1.79	rs8131527	 0.138248	 0	 0.407	 56	  6	lasso	0.15	1.5e-15	 1.4121	1.58e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RNF160_26046.wgt.RDat	RNF160	21	30300466	30365277	0.0477	rs2248610	-1.79	rs2705671	 0.022444	 0	 0.364	 69	  1	lasso	0.025	0.001	 1.0540	2.92e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RWDD2B_10069.wgt.RDat	RWDD2B	21	30378082	30391685	0.0899	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.094	5e-10	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CCT8_10694.wgt.RDat	CCT8	21	30428650	30446010	0.3017	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.2	9.1e-21	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.URB1_9875.wgt.RDat	URB1	21	33683330	33765312	0.0988	rs915529	 1.80	rs2833750	 0.015135	 0	 1.685	 83	 83	blup	0.045	1.6e-05	-0.0470	9.63e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf119_84996.wgt.RDat	C21orf119	21	33765442	33766264	0.0684	NA	   NA	NA	       NA	NA	    NA	  0	  0	top1	0.085	3.2e-09	     NA	      NA
