PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RPL23AP53_644128.wgt.RDat	RPL23AP53	8	158347	182318	0.1185	rs17206521	 1.84	rs11780869	 0.059286	 0.0000	-0.480	 51	  9	enet	0.068	2.4e-05	 0.0419	9.67e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ERICH1_157697.wgt.RDat	ERICH1	8	564749	681226	0.2264	rs336430	-1.85	rs722782	 0.011948	 0.0000	-1.248	103	103	blup	0.033	0.0025	 0.0699	9.44e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CLN8_2055.wgt.RDat	CLN8	8	1711870	1734735	0.0973	rs6558551	-2.37	rs2957060	 0.003417	 0.0000	-2.057	 58	  9	enet	0.055	0.00013	 1.5488	1.21e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.KBTBD11_9920.wgt.RDat	KBTBD11	8	1922044	1955108	0.1077	rs11136458	-2.23	rs7386814	 0.001806	 0.0000	-0.187	 75	 75	blup	0.021	0.014	-0.3941	6.93e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FLJ10661_286042.wgt.RDat	FLJ10661	8	8086092	8102386	0.1144	rs951702	-1.82	rs2980436	 0.060032	 0.0000	-0.934	 41	  5	enet	0.068	2.3e-05	-0.7078	4.79e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LONRF1_91694.wgt.RDat	LONRF1	8	12579406	12612992	0.0615	NA	   NA	NA	       NA	     NA	    NA	  0	  0	top1	0.04	0.001	     NA	      NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CNOT7_29883.wgt.RDat	CNOT7	8	17086740	17104387	0.1200	rs2188015	 3.07	rs2904668	 0.027499	 0.0000	-0.129	 54	  5	enet	0.058	9e-05	 0.0225	9.82e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VPS37A_137492.wgt.RDat	VPS37A	8	17104401	17155532	0.0882	rs6984683	-3.30	rs17124196	 0.002835	 0.0000	 0.464	108	108	blup	0.021	0.014	 0.3591	7.19e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SH2D4A_63898.wgt.RDat	SH2D4A	8	19171207	19253314	0.0987	rs7826320	-1.96	rs1915416	 0.075644	-0.0154	-1.623	114	  5	enet	0.087	1.7e-06	 1.3268	1.85e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NUDT18_79873.wgt.RDat	NUDT18	8	21964383	21967456	0.0899	rs12681529	-1.36	rs12543764	-0.002498	 0.0000	 0.407	 44	 44	blup	0.018	0.022	 0.6493	5.16e-01
