PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.psiTPTE22_387590.wgt.RDat	psiTPTE22	22	17082801	17179521	0.0645	rs9605927	-2.030	rs1892844	 0.010678	 -3.12	-0.063	 32	  1	top1	0.011	0.059	 0.0630	0.94977
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CECR7_100130418.wgt.RDat	CECR7	22	17517460	17539682	0.0946	rs879577	 2.811	rs16981964	 0.008950	  3.59	-0.256	 61	 61	blup	0.013	0.042	-0.1090	0.91323
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CECR1_51816.wgt.RDat	CECR1	22	17660192	17702738	0.1121	rs12483926	-2.295	rs17807317	 0.083103	  4.94	 0.100	 78	  1	top1	0.083	2.9e-06	 0.1000	0.92034
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MICAL3_57553.wgt.RDat	MICAL3	22	18270418	18507325	0.1180	rs181402	 3.273	rs384215	-0.003389	  3.36	 0.121	217	217	blup	0.034	0.0023	-0.5898	0.55533
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DGCR9_25787.wgt.RDat	DGCR9	22	19005347	19007760	0.0701	rs6518522	 2.054	rs2283641	 0.048471	 -5.01	 1.191	 55	 55	blup	0.076	7.8e-06	-1.0444	0.29630
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DGCR10_26222.wgt.RDat	DGCR10	22	19010137	19011062	0.0960	rs6518522	 2.054	rs2871006	 0.076757	 -5.67	-0.836	 56	  8	enet	0.12	2.5e-08	-0.0745	0.94060
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TXNRD2_10587.wgt.RDat	TXNRD2	22	19863040	19929359	0.0853	rs9332316	-2.781	rs7285948	 0.012677	 -3.48	-0.566	127	127	blup	0.013	0.039	-0.7259	0.46788
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SNAP29_9342.wgt.RDat	SNAP29	22	21213292	21245499	0.1163	rs3788327	 1.551	rs10483104	 0.047187	 -3.63	 0.429	 52	  1	top1	0.047	0.00038	-0.4290	0.66792
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FLJ39582_439931.wgt.RDat	FLJ39582	22	21356211	21364662	0.2254	rs756876	 1.938	rs2239961	 0.177667	 -7.05	-0.943	 74	  5	lasso	0.22	8.9e-15	 0.6121	0.54046
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GNAZ_2781.wgt.RDat	GNAZ	22	23412669	23467221	0.0584	rs5751583	 1.833	rs875602	 0.021739	 -3.62	-0.383	 76	 28	enet	0.042	0.00075	 1.0167	0.30930
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C22orf43_51233.wgt.RDat	C22orf43	22	23950640	23974487	0.1070	rs8138979	-1.751	rs12157657	 0.000777	 -3.32	-0.565	 53	 53	blup	0.015	0.032	 0.6937	0.48789
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VPREB3_29802.wgt.RDat	VPREB3	22	24094934	24096630	0.1128	rs2070451	 1.288	rs131442	-0.002611	  3.23	 0.276	 39	 39	blup	0.024	0.0088	-0.0313	0.97503
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DDTL_100037417.wgt.RDat	DDTL	22	24309026	24314747	0.0755	rs9612528	 2.190	rs9624364	 0.008274	  3.42	-1.047	 16	  4	enet	0.036	0.0016	-0.7138	0.47535
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GSTT2_2953.wgt.RDat	GSTT2	22	24322314	24326104	0.5884	rs9612528	 2.190	rs2739338	 0.325217	  8.96	-0.446	  7	  7	enet	0.43	1.2e-31	-1.2096	0.22641
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LOC391322_391322.wgt.RDat	LOC391322	22	24373117	24374043	0.5000	rs6004011	-0.611	rs5760176	 0.373847	 -9.61	-0.195	  9	  6	enet	0.41	2.8e-29	 0.4583	0.64672
