PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.psiTPTE22_387590.wgt.RDat	psiTPTE22	22	17082801	17179521	0.0645	NA	    NA	NA	       NA	  NA	    NA	  0	  0	top1	0.011	0.059	     NA	     NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CECR7_100130418.wgt.RDat	CECR7	22	17517460	17539682	0.0946	rs879577	 2.811	rs4819935	 0.008950	0.00	 0.914	 61	 61	blup	0.013	0.042	-0.1090	0.91323
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CECR1_51816.wgt.RDat	CECR1	22	17660192	17702738	0.1121	NA	    NA	NA	       NA	  NA	    NA	  0	  0	top1	0.083	2.9e-06	     NA	     NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MICAL3_57553.wgt.RDat	MICAL3	22	18270418	18507325	0.1180	rs181402	 3.273	rs11538	-0.003389	0.00	 0.490	217	217	blup	0.034	0.0023	-0.5898	0.55533
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DGCR9_25787.wgt.RDat	DGCR9	22	19005347	19007760	0.0701	rs6518522	 2.054	rs2077200	 0.048471	0.00	-1.861	 55	 55	blup	0.076	7.8e-06	-1.0444	0.29630
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DGCR10_26222.wgt.RDat	DGCR10	22	19010137	19011062	0.0960	rs6518522	 2.054	rs7288481	 0.076757	0.00	-0.009	 56	  8	enet	0.12	2.5e-08	-0.0745	0.94060
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TXNRD2_10587.wgt.RDat	TXNRD2	22	19863040	19929359	0.0853	rs9332316	-2.781	rs9618705	 0.012677	0.00	-1.554	127	127	blup	0.013	0.039	-0.7259	0.46788
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SNAP29_9342.wgt.RDat	SNAP29	22	21213292	21245499	0.1163	NA	    NA	NA	       NA	  NA	    NA	  0	  0	top1	0.047	0.00038	     NA	     NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FLJ39582_439931.wgt.RDat	FLJ39582	22	21356211	21364662	0.2254	rs756876	 1.938	rs1043242	 0.177667	0.00	 0.484	 74	  5	lasso	0.22	8.9e-15	 0.6121	0.54046
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GNAZ_2781.wgt.RDat	GNAZ	22	23412669	23467221	0.0584	rs5751583	 1.833	rs882512	 0.021739	0.00	 0.602	 76	 28	enet	0.042	0.00075	 1.0167	0.30930
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C22orf43_51233.wgt.RDat	C22orf43	22	23950640	23974487	0.1070	rs8138979	-1.751	rs8138979	 0.000777	0.00	-1.751	 53	 53	blup	0.015	0.032	 0.6937	0.48789
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VPREB3_29802.wgt.RDat	VPREB3	22	24094934	24096630	0.1128	rs2070451	 1.288	rs9612418	-0.002611	2.47	 0.018	 39	 39	blup	0.024	0.0088	-0.0313	0.97503
