PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ELP2P_100131454.wgt.RDat	ELP2P	17	655900	658576	0.1408	rs461251	-2.23	rs17616389	 0.009655	 0.00	 1.026	 52	 52	blup	0.059	8e-05	-0.24900	8.03e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SRR_63826.wgt.RDat	SRR	17	2207248	2228553	0.1595	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.2	2.5e-13	      NA	      NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.METT10D_79066.wgt.RDat	METT10D	17	2319350	2415200	0.0674	rs7215026	-1.98	rs2002863	 0.025348	 0.00	 1.123	 86	 86	blup	0.04	0.001	-1.27290	2.03e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.OR3A2_4995.wgt.RDat	OR3A2	17	3181185	3182268	0.2274	rs12952955	-1.26	rs9904653	 0.121637	 0.00	 0.473	 49	 49	blup	0.15	1.7e-10	 0.65313	5.14e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.P2RX5_5026.wgt.RDat	P2RX5	17	3566190	3599583	0.0664	rs4790530	 3.13	rs150854	 0.007818	 0.00	-1.292	 72	 72	blup	0.043	0.00066	-0.87340	3.82e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CXCL16_58191.wgt.RDat	CXCL16	17	4636830	4643223	0.0825	rs4790702	-2.14	rs906453	 0.020528	 0.00	 0.913	 54	 54	blup	0.024	0.0092	-0.60394	5.46e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.VMO1_284013.wgt.RDat	VMO1	17	4688581	4689729	0.0742	rs4790702	-2.14	rs1050998	 0.035099	 0.00	-0.083	 50	 11	enet	0.044	0.00057	-2.28758	2.22e-02
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NUP88_4927.wgt.RDat	NUP88	17	5264268	5322996	0.0423	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.025	0.0082	      NA	      NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C17orf100_388327.wgt.RDat	C17orf100	17	6555059	6556617	0.1086	rs12946286	-2.17	rs4796519	 0.040126	 0.00	 0.442	 75	 75	blup	0.084	2.7e-06	 0.34047	7.33e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FBXO39_162517.wgt.RDat	FBXO39	17	6679552	6700420	0.1587	rs17732046	-2.54	rs1073031	 0.013430	 0.00	-0.719	 62	 12	enet	0.034	0.0022	-0.08266	9.34e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ALOX12_239.wgt.RDat	ALOX12	17	6899384	6914054	0.0671	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.053	0.00017	      NA	      NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CLEC10A_10462.wgt.RDat	CLEC10A	17	6977857	6983600	0.0948	rs2920422	 3.57	rs9905693	 0.031014	 0.00	 0.160	 60	 60	blup	0.034	0.0022	 0.77852	4.36e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ASGR2_433.wgt.RDat	ASGR2	17	7004641	7018292	0.2177	rs192869	 2.05	rs4796365	 0.131635	 0.00	 1.911	 58	  3	lasso	0.15	4.1e-10	 0.68459	4.94e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GUCY2D_3000.wgt.RDat	GUCY2D	17	7905988	7923658	0.0937	rs4791423	 2.46	rs11654421	 0.003526	 0.00	 1.480	 50	  3	lasso	0.037	0.0015	-2.07231	3.82e-02
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PFAS_5198.wgt.RDat	PFAS	17	8152596	8173808	0.0372	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.043	0.00064	      NA	      NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RCVRN_5957.wgt.RDat	RCVRN	17	9801027	9808684	0.1979	rs3786110	 1.53	rs4791890	 0.163558	 0.00	 0.330	 78	 11	lasso	0.21	4.5e-14	-0.35103	7.26e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMEM220_388335.wgt.RDat	TMEM220	17	10616640	10633646	0.0565	rs2662970	-1.29	rs17817236	 0.079598	 0.00	-0.397	 29	 29	blup	0.081	3.7e-06	 0.31102	7.56e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ELAC2_60528.wgt.RDat	ELAC2	17	12895703	12921359	0.0862	rs4792317	-2.00	rs12942448	 0.016718	 0.00	-0.760	 69	 10	enet	0.047	0.00039	 0.13617	8.92e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CDRT15P_94158.wgt.RDat	CDRT15P	17	13927815	13928915	0.1917	rs1029659	-2.34	rs11652884	 0.085280	 0.00	 1.650	 61	 14	enet	0.18	4.9e-12	 0.60349	5.46e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CDRT4_284040.wgt.RDat	CDRT4	17	15339338	15466945	0.0585	rs2954749	-2.54	rs9907028	 0.002164	 0.00	-1.483	103	103	blup	0.017	0.024	 1.42410	1.54e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ADORA2B_136.wgt.RDat	ADORA2B	17	15848231	15879210	0.0967	rs2535609	 2.04	rs12945204	 0.073408	 0.00	-1.244	 37	  9	enet	0.079	5e-06	-0.23852	8.11e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.ZSWIM7_125150.wgt.RDat	ZSWIM7	17	15879877	15903006	0.1000	rs2535609	 2.04	rs9907878	 0.036381	 0.00	 1.706	 45	  5	lasso	0.037	0.0016	-0.75843	4.48e-01
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TOP3A_7156.wgt.RDat	TOP3A	17	18177235	18218321	0.1584	rs2071241	-1.81	rs2605135	 0.064452	 0.00	-1.011	 49	  4	lasso	0.07	1.9e-05	-0.37868	7.05e-01
