PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LOC728613_728613.wgt.RDat	LOC728613	5	1597674	1634120	0.260	rs1106136	-2.74	rs2962073	 0.07349	 0	 0.234	 53	 53	blup	0.074	0.005	 0.597	0.550
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.GUSBP1_728411.wgt.RDat	GUSBP1	5	21341942	21589479	0.253	rs12187095	-2.33	rs12187095	 0.02688	 0	-2.326	 51	 51	blup	0.049	0.019	-0.571	0.568
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.C5orf35_133383.wgt.RDat	C5orf35	5	56205103	56213010	0.235	rs2229882	-2.29	rs2113079	 0.08019	 0	 0.428	 58	 58	blup	0.17	2.5e-05	 0.527	0.598
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.RGNEF_64283.wgt.RDat	RGNEF	5	72921983	73237413	0.180	rs10805881	-4.05	rs1220622	-0.00119	 0	-3.023	254	254	blup	0.079	0.0038	 0.475	0.635
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.NSA2_10412.wgt.RDat	NSA2	5	74063103	74072734	0.384	rs6867972	 1.56	rs6453074	 0.24315	 0	-0.583	 38	 38	blup	0.27	6.1e-08	 0.350	0.727
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ATG10_83734.wgt.RDat	ATG10	5	81267844	81551211	0.137	rs10036319	 2.86	rs562770	 0.06521	 0	 0.285	121	121	blup	0.1	0.0011	-1.320	0.187
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ERAP1_51752.wgt.RDat	ERAP1	5	96096515	96149837	0.203	rs28081	-2.08	rs469532	 0.00338	 0	 0.436	131	131	blup	0.088	0.0023	-0.153	0.878
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ERAP2_64167.wgt.RDat	ERAP2	5	96211644	96255398	0.663	rs2927615	-1.50	rs34733	 0.53113	 0	-0.616	 72	 13	enet	0.53	1e-16	-0.762	0.446
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LNPEP_4012.wgt.RDat	LNPEP	5	96271346	96365115	0.181	NA	   NA	NA	      NA	NA	    NA	  0	  0	top1	0.17	3e-05	    NA	   NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.FBN2_2201.wgt.RDat	FBN2	5	127593602	127873916	0.197	NA	   NA	NA	      NA	NA	    NA	  0	  0	top1	0.12	0.00054	    NA	   NA
