PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.WNK1_65125.wgt.RDat	WNK1	12	862225	1020617	0.191	rs2107612	 1.76	rs12310089	 0.03158	-3.53	-0.749	 83	 6	lasso	0.064	0.0085	 0.404	0.6861
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.HSN2_378465.wgt.RDat	HSN2	12	976870	978799	0.184	rs7300444	 1.44	rs11064580	 0.00684	-3.25	 0.883	 41	41	blup	0.023	0.08	-0.640	0.5224
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LOC678655_678655.wgt.RDat	LOC678655	12	6548167	6560683	0.243	rs9669611	 2.06	rs2534724	 0.03805	-3.19	-0.434	 77	77	blup	0.081	0.0035	 0.408	0.6830
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.TAPBPL_55080.wgt.RDat	TAPBPL	12	6561177	6575601	0.164	rs2364484	 1.85	rs2534715	 0.11665	 3.74	-0.128	 80	 1	top1	0.12	0.00051	-0.128	0.8979
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.CREBL2_1389.wgt.RDat	CREBL2	12	12764831	12798041	0.205	rs1014448	-3.22	rs4763291	 0.00895	 3.66	 0.213	 58	 7	enet	0.1	0.0011	 0.125	0.9006
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.HEBP1_50865.wgt.RDat	HEBP1	12	13127801	13153221	0.394	rs741433	-2.11	rs4763904	 0.07894	-3.71	 0.714	 68	18	enet	0.17	2e-05	-1.480	0.1388
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ERP27_121506.wgt.RDat	ERP27	12	15066977	15091463	0.128	rs3748292	 1.31	rs4272830	 0.01566	-3.56	 0.441	 74	74	blup	0.055	0.014	 0.145	0.8844
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.PYROXD1_79912.wgt.RDat	PYROXD1	12	21590538	21624180	0.133	rs6487233	-1.57	rs1963817	 0.02524	 3.64	-1.267	 91	91	blup	0.038	0.034	-1.119	0.2630
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.C12orf39_80763.wgt.RDat	C12orf39	12	21679256	21684210	0.285	rs11046109	 2.96	rs7310569	 0.04649	 3.27	 2.716	 83	83	blup	0.084	0.003	 1.931	0.0535
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.GYS2_2998.wgt.RDat	GYS2	12	21689125	21757781	0.245	rs11046109	 2.96	rs10841839	 0.09032	-4.04	 0.183	 90	 1	top1	0.09	0.0021	-0.183	0.8546
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.DDX11_1663.wgt.RDat	DDX11	12	31226779	31257725	0.340	rs7297135	 1.83	rs4356315	 0.41236	-6.20	 1.176	 26	 1	top1	0.41	3.2e-12	-1.176	0.2396
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.COL2A1_1280.wgt.RDat	COL2A1	12	48366749	48398285	0.302	rs11609253	-2.41	rs7299271	-0.00335	 2.71	-0.853	 91	 1	top1	-0.0034	0.41	-0.853	0.3939
