PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC441869_441869.wgt.RDat	LOC441869	1	1353802	1356650	0.03137	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.036	4.9e-08	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CALML6_163688.wgt.RDat	CALML6	1	1846266	1848733	0.04063	rs28637822	-1.541	rs9660106	 2.46e-02	 0.00	 0.093	 37	 37	blup	0.027	2e-06	 0.68194	4.95e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KIAA1751_85452.wgt.RDat	KIAA1751	1	1884752	1935276	0.03291	rs28637822	-1.541	rs4648732	 1.05e-02	 0.00	 0.676	 47	  6	lasso	0.022	2.1e-05	 0.04815	9.62e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC100129534_100129534.wgt.RDat	LOC100129534	1	2281853	2284100	0.05284	rs6698680	-2.623	rs1496555	 3.49e-02	 0.00	-0.048	 58	 58	blup	0.053	5.3e-11	 0.65488	5.13e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC115110_115110.wgt.RDat	LOC115110	1	2481359	2488450	0.01497	rs867436	-1.683	rs3814298	 7.47e-03	 0.00	 0.530	 49	 14	enet	0.014	0.00052	-0.54467	5.86e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MMEL1_79258.wgt.RDat	MMEL1	1	2522081	2564481	0.01989	rs867436	-1.683	rs1886730	 1.99e-02	 0.00	-0.440	 38	 38	blup	0.026	3.3e-06	 1.15992	2.46e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TPRG1L_127262.wgt.RDat	TPRG1L	1	3541556	3546692	0.04171	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.034	1.3e-07	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.WDR8_49856.wgt.RDat	WDR8	1	3547332	3566671	0.05525	rs3765736	-2.400	rs10909974	 3.27e-02	 0.00	 0.637	 55	 14	enet	0.043	2.6e-09	 0.27470	7.84e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC388588_388588.wgt.RDat	LOC388588	1	3689352	3692545	0.04794	rs10797410	 1.523	rs10910017	 4.14e-02	 0.00	-1.280	 58	  2	lasso	0.045	1.6e-09	 0.54659	5.85e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KIAA0562_9731.wgt.RDat	KIAA0562	1	3728645	3773797	0.05018	rs11589102	 2.765	rs1181878	 4.07e-02	 0.00	 0.161	 83	 83	blup	0.046	7.6e-10	-0.28242	7.78e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C1orf174_339448.wgt.RDat	C1orf174	1	3805703	3816857	0.03892	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.026	3.5e-06	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AJAP1_55966.wgt.RDat	AJAP1	1	4715105	4843850	0.09737	rs4092257	 3.155	rs164781	 1.16e-02	 0.00	-0.190	177	177	blup	0.044	2.2e-09	 0.30370	7.61e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NPHP4_261734.wgt.RDat	NPHP4	1	5922870	6052531	0.03783	rs9628989	-2.762	rs9725925	-1.18e-04	 0.00	 0.871	126	126	blup	0.0049	0.028	 1.21669	2.24e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KCNAB2_8514.wgt.RDat	KCNAB2	1	6052766	6160523	0.03527	rs7524865	-2.417	rs10492950	 2.41e-03	 0.00	 0.292	101	101	blup	0.0078	0.0078	 0.62662	5.31e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ICMT_23463.wgt.RDat	ICMT	1	6281255	6296044	0.01736	rs2247392	-3.341	rs709209	 3.61e-03	-3.04	-0.192	 45	  6	enet	0.0061	0.016	 0.31609	7.52e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HES2_54626.wgt.RDat	HES2	1	6472500	6484730	0.06242	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.07	3.5e-14	      NA	      NA
