PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CBWD1_55871.wgt.RDat	CBWD1	9	121039	179075	0.1145	rs2236547	 1.87	rs2992854	 0.103444	  9.05	-0.448	 30	  1	top1	0.1	2e-20	-0.4480	6.54e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DMRT3_58524.wgt.RDat	DMRT3	9	976964	991732	0.0315	rs1588303	 3.12	rs7860200	 0.013417	  4.58	 0.161	 67	  6	enet	0.015	0.00034	 0.9063	3.65e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DMRT2_10655.wgt.RDat	DMRT2	9	1049858	1057553	0.0689	rs2279988	 3.15	rs7854435	 0.019607	  4.27	-0.802	 81	  1	top1	0.02	5.2e-05	-0.8020	4.23e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FLJ35024_401491.wgt.RDat	FLJ35024	9	2422702	2622373	0.1195	rs7873119	 2.60	rs475384	 0.083482	  8.15	-1.373	248	  1	top1	0.083	1.2e-16	-1.3730	1.70e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KCNV2_169522.wgt.RDat	KCNV2	9	2717526	2729757	0.0239	rs2168134	 1.29	rs4741767	 0.001540	 -3.36	 0.354	 69	 69	blup	0.011	0.002	-0.2449	8.07e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SLC1A1_6505.wgt.RDat	SLC1A1	9	4490444	4587469	0.0494	rs7856675	-2.88	rs7031998	 0.019417	 -4.50	 0.462	128	 16	enet	0.025	5.7e-06	 1.2607	2.07e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf68_55064.wgt.RDat	C9orf68	9	4553386	4666666	0.1144	rs392979	 3.33	rs1385454	 0.104498	  9.23	 2.110	145	  4	lasso	0.11	6.1e-21	 2.0952	3.62e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PPAPDC2_403313.wgt.RDat	PPAPDC2	9	4662298	4665256	0.0631	rs392979	 3.33	rs159878	 0.007614	 -4.26	 0.184	 65	  9	enet	0.033	2.1e-07	 1.0571	2.90e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AK3_50808.wgt.RDat	AK3	9	4711158	4742043	0.0505	rs3824440	 2.49	rs17717946	 0.004012	  3.33	 1.182	 79	 79	blup	0.013	0.001	 0.8244	4.10e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RLN1_6013.wgt.RDat	RLN1	9	5334969	5339873	0.0379	rs10125965	 2.25	rs6476962	 0.009158	 -4.37	-1.819	 63	 63	blup	0.025	5.8e-06	 0.6816	4.95e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf46_55848.wgt.RDat	C9orf46	9	5357973	5630071	0.0852	rs6476976	-3.16	rs2381277	 0.050059	  7.48	-0.284	192	192	blup	0.076	3.4e-15	 0.7049	4.81e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD274_29126.wgt.RDat	CD274	9	5450559	5468475	0.0430	rs6476976	-3.16	rs10481593	 0.004099	 -4.03	-1.120	 76	 76	blup	0.027	2.5e-06	 0.1912	8.48e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PDCD1LG2_80380.wgt.RDat	PDCD1LG2	9	5510545	5571281	0.0542	rs6476976	-3.16	rs16923193	 0.010990	  4.25	 0.506	 80	 80	blup	0.033	1.9e-07	 0.5343	5.93e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ERMP1_79956.wgt.RDat	ERMP1	9	5765076	5833081	0.0503	rs4740829	 4.33	rs7041526	 0.017541	 -4.37	 1.248	 80	  1	top1	0.018	0.00012	-1.2480	2.12e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GLDC_2731.wgt.RDat	GLDC	9	6532466	6645692	0.0652	rs13290126	 2.88	rs7031325	 0.024372	  5.80	 0.429	106	  4	lasso	0.047	5.8e-10	-0.4446	6.57e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf123_90871.wgt.RDat	C9orf123	9	7796493	7799799	0.0249	rs10976606	-2.56	rs14059	 0.017811	 -4.37	-0.324	 96	  1	top1	0.018	0.00011	 0.3240	7.46e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC389705_389705.wgt.RDat	LOC389705	9	14993325	15019722	0.0255	rs12346951	 2.27	rs7029010	 0.028582	 -4.97	-0.011	 44	  1	top1	0.029	1.2e-06	 0.0110	9.91e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TTC39B_158219.wgt.RDat	TTC39B	9	15171561	15307244	0.0936	rs12551441	 2.46	rs655809	 0.010425	  5.11	-0.881	147	147	blup	0.043	3.3e-09	-0.5678	5.70e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CNTLN_54875.wgt.RDat	CNTLN	9	17135038	17503915	0.0282	rs10963072	 2.88	rs4961559	 0.033887	  5.29	 2.017	189	  1	top1	0.034	1.4e-07	 2.0170	4.37e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HAUS6_54801.wgt.RDat	HAUS6	9	19053142	19102902	0.0433	rs10963922	 2.81	rs1048169	 0.032172	 -6.06	-1.402	 87	 87	blup	0.048	4.1e-10	 1.3253	1.85e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DMRTA1_63951.wgt.RDat	DMRTA1	9	22446840	22452472	0.0263	rs10733377	-2.75	rs655497	 0.004393	  3.06	-1.676	 34	  7	enet	0.022	2.2e-05	-0.3688	7.12e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TUSC1_286319.wgt.RDat	TUSC1	9	25676394	25678856	0.0636	rs4478657	-2.34	rs4574937	 0.061826	  7.17	-0.393	 59	  1	top1	0.062	1.2e-12	-0.3930	6.94e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LRRC19_64922.wgt.RDat	LRRC19	9	26993143	27005691	0.2025	rs17756299	 1.24	rs10812503	 0.283008	 14.92	 1.223	 29	  5	lasso	0.32	2e-67	 0.7934	4.28e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DDX58_23586.wgt.RDat	DDX58	9	32455301	32526322	0.0516	rs7045087	-4.69	rs7042042	 0.013109	 -4.23	 2.341	 86	 15	enet	0.023	1.5e-05	-2.3826	1.72e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.APTX_54840.wgt.RDat	APTX	9	32972609	33025110	0.0307	rs16918866	-1.24	rs20583	 0.014560	  5.50	 0.095	 83	 83	blup	0.02	3.8e-05	 0.2895	7.72e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SMU1_55234.wgt.RDat	SMU1	9	33041850	33076714	0.0361	rs16918997	 1.68	rs10813930	 0.058604	 -7.06	 0.093	 91	  1	top1	0.059	4.5e-12	-0.0930	9.26e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.B4GALT1_2683.wgt.RDat	B4GALT1	9	33110639	33167356	0.0386	rs10971439	-1.83	rs10971422	 0.004494	 -3.24	-0.238	 89	 89	blup	0.014	0.00048	-0.2651	7.91e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SUGT1P1_441394.wgt.RDat	SUGT1P1	9	33219070	33511047	0.0571	rs10758211	-2.97	rs2381115	 0.028215	  5.02	 0.024	137	  1	top1	0.028	1.4e-06	 0.0240	9.81e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KIF24_347240.wgt.RDat	KIF24	9	34211975	34329198	0.0235	rs1041251	-3.04	rs10972072	 0.008231	 -3.87	 2.669	 53	  2	lasso	0.012	0.0011	-3.1035	1.91e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NUDT2_318.wgt.RDat	NUDT2	9	34329504	34343695	0.3955	rs10814092	 3.00	rs4878564	 0.192729	 13.27	 1.013	 36	  6	lasso	0.41	1.2e-92	-1.2283	2.19e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf23_138716.wgt.RDat	C9orf23	9	34610493	34612101	0.0323	rs2070074	 1.25	rs3763615	 0.018241	  4.91	 0.672	 39	  4	enet	0.044	2.1e-09	 0.7191	4.72e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GALT_2592.wgt.RDat	GALT	9	34646635	34650571	0.0557	rs2492365	 1.29	rs2233873	 0.034508	 -5.77	 0.666	 40	 40	blup	0.037	3.2e-08	-0.5612	5.75e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf144B_259308.wgt.RDat	C9orf144B	9	34723052	34729535	0.0307	rs2492358	 2.25	rs11793883	 0.033354	 -5.24	-1.188	 37	  1	top1	0.033	1.7e-07	 1.1880	2.35e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FANCG_2189.wgt.RDat	FANCG	9	35073835	35080013	0.0188	rs2240115	 2.67	rs10814196	 0.003450	 -3.19	 1.465	 41	 41	blup	0.011	0.0019	 0.3039	7.61e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PIGO_84720.wgt.RDat	PIGO	9	35088687	35096579	0.0185	rs2240115	 2.67	rs623318	 0.000567	  3.29	-1.600	 43	 43	blup	0.0072	0.01	-0.1979	8.43e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RUSC2_9853.wgt.RDat	RUSC2	9	35490007	35561894	0.0150	rs11788985	-1.93	rs1890591	 0.001871	  3.56	 0.579	 51	  1	top1	0.0019	0.12	 0.5790	5.63e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CD72_971.wgt.RDat	CD72	9	35609976	35646854	0.0446	rs2071675	 1.61	rs10972540	 0.005490	 -3.71	 1.482	 54	  4	enet	0.018	9.9e-05	-1.3859	1.66e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CCDC107_203260.wgt.RDat	CCDC107	9	35658311	35661183	0.0455	rs2071675	 1.61	rs10972552	 0.020409	 -5.31	 0.523	 53	  7	enet	0.031	4.5e-07	-1.1495	2.50e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf100_84904.wgt.RDat	C9orf100	9	35658874	35675863	0.0318	rs2071675	 1.61	rs1538536	 0.008212	  4.57	-0.614	 58	 58	blup	0.021	2.8e-05	 0.1447	8.85e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SPAG8_26206.wgt.RDat	SPAG8	9	35807784	35812259	0.0560	rs10814287	 2.03	rs7035913	 0.022838	 -4.82	-0.581	 47	 47	blup	0.025	6.7e-06	 0.4292	6.68e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C9orf128_392307.wgt.RDat	C9orf128	9	35817014	35828744	0.1354	rs10814287	 2.03	rs734158	 0.153124	-11.58	-1.026	 50	 50	blup	0.17	1.4e-32	 1.1228	2.62e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMEM8B_51754.wgt.RDat	TMEM8B	9	35829222	35854843	0.0447	rs10814287	 2.03	rs7847621	 0.023446	  5.14	-0.459	 58	  1	top1	0.023	1e-05	-0.4590	6.46e-01
