PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ELP2P_100131454.wgt.RDat	ELP2P	17	655900	658576	0.1709	NA	   NA	NA	       NA	   NA	    NA	 0	 0	top1	0.13	0.00022	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.SRR_63826.wgt.RDat	SRR	17	2207248	2228553	0.1607	NA	   NA	NA	       NA	   NA	    NA	 0	 0	top1	0.031	0.052	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.CTNS_1497.wgt.RDat	CTNS	17	3539762	3566396	0.2720	rs16953301	-1.97	rs222748	 0.160188	 0.00	-0.470	76	76	blup	0.22	1.2e-06	 1.1884	0.2347
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ATP2A3_489.wgt.RDat	ATP2A3	17	3827169	3867736	0.2450	rs933209	 2.24	rs9898774	-0.011099	 0.00	 0.791	67	67	blup	0.014	0.13	-0.1692	0.8656
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ZMYND15_84225.wgt.RDat	ZMYND15	17	4643319	4649410	0.1428	rs4790694	 1.19	rs906453	 0.015420	 0.00	 0.493	54	54	blup	0.04	0.031	 0.5759	0.5647
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.CHRNE_1145.wgt.RDat	CHRNE	17	4801064	4806369	0.3744	NA	   NA	NA	       NA	   NA	    NA	 0	 0	top1	0.19	9e-06	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.DLG4_1742.wgt.RDat	DLG4	17	7093212	7123369	0.1176	NA	   NA	NA	       NA	   NA	    NA	 0	 0	top1	0.099	0.0013	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.C17orf81_23587.wgt.RDat	C17orf81	17	7155372	7163259	0.3492	rs17732541	 1.70	rs929229	 0.244040	 0.00	 0.670	42	12	enet	0.25	2.1e-07	 0.0829	0.9339
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.SAT2_112483.wgt.RDat	SAT2	17	7529556	7531194	0.1290	NA	   NA	NA	       NA	   NA	    NA	 0	 0	top1	0.14	0.00016	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.CNTROB_116840.wgt.RDat	CNTROB	17	7835473	7852895	0.4817	rs4321249	 3.16	rs11078712	 0.008524	 0.00	 1.261	50	 6	enet	0.055	0.014	 1.5095	0.1312
