PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SIRT3_23410.wgt.RDat	SIRT3	11	214625	236931	0.0421	rs11601352	 2.569	rs3741411	 0.003149	  3.02	-0.564	 75	 75	blup	0.0076	0.048	 1.42244	1.55e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ATHL1_80162.wgt.RDat	ATHL1	11	289138	295687	0.1060	rs11601352	 2.569	rs6598035	 0.014415	 -3.74	-0.075	 79	 11	enet	0.045	1.8e-05	 1.86316	6.24e-02
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IFITM2_10581.wgt.RDat	IFITM2	11	308107	309409	0.1454	rs4758635	-2.518	rs909098	 0.020598	 -4.57	 0.450	 54	 11	enet	0.043	2.6e-05	-0.38046	7.04e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IFITM3_10410.wgt.RDat	IFITM3	11	319673	320914	0.1385	rs4758635	-2.619	rs3809112	 0.091463	  6.71	-1.392	 57	 21	enet	0.12	1.7e-12	-0.49966	6.17e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PKP3_11187.wgt.RDat	PKP3	11	394217	404907	0.0454	rs10902164	-1.635	rs11819881	 0.030902	  3.96	-0.673	 54	  1	top1	0.031	0.00031	-0.67300	5.01e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SIGIRR_59307.wgt.RDat	SIGIRR	11	405716	417397	0.0611	rs10902164	-1.635	rs7395012	 0.028872	  3.64	-1.369	 50	  1	top1	0.029	0.00048	-1.36900	1.71e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ANO9_338440.wgt.RDat	ANO9	11	417930	442011	0.1004	rs4963194	 1.780	rs6421975	 0.085403	  6.69	 0.815	 50	 50	blup	0.1	1.4e-10	 0.43414	6.64e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRRC56_115399.wgt.RDat	LRRC56	11	537522	554915	0.1073	rs12420647	 2.073	rs211526	 0.029175	 -4.32	 0.577	 44	 44	blup	0.075	3e-08	 1.03779	2.99e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C11orf35_256329.wgt.RDat	C11orf35	11	554858	560779	0.0569	rs12420647	 2.073	rs7942030	 0.027169	  4.11	 1.087	 41	  4	enet	0.028	0.00061	 0.76938	4.42e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IRF7_3665.wgt.RDat	IRF7	11	612556	615999	0.0598	rs1599725	 1.959	rs2740373	 0.042560	  5.11	 0.193	 46	 11	enet	0.059	8.8e-07	-0.02129	9.83e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TMEM80_283232.wgt.RDat	TMEM80	11	695616	705028	0.2567	rs11246299	 2.007	rs11246262	 0.330722	-11.79	 0.493	 49	 11	enet	0.38	1.2e-41	-0.23096	8.17e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CEND1_51286.wgt.RDat	CEND1	11	787110	790126	0.0242	rs1803956	-2.645	rs7940065	 0.006730	  3.65	 0.486	 52	 52	blup	0.01	0.028	 0.49491	6.21e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRDD_55367.wgt.RDat	LRDD	11	799179	805245	0.0268	rs1803956	-2.645	rs10902222	 0.026846	 -4.04	 0.411	 55	  1	top1	0.027	0.00073	-0.41100	6.81e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RPLP2_6181.wgt.RDat	RPLP2	11	809936	812876	0.3406	rs1803956	-2.645	rs10902222	 0.189342	 -8.62	 0.411	 54	 54	blup	0.2	9.2e-21	-1.61528	1.06e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CD151_977.wgt.RDat	CD151	11	832952	838834	0.2754	rs1803956	-2.645	rs7947690	 0.400224	-12.42	-0.954	 51	  8	lasso	0.4	5.8e-45	 0.93973	3.47e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TSPAN4_7106.wgt.RDat	TSPAN4	11	842824	867116	0.2341	rs1803956	-2.645	rs11246340	 0.047685	  4.65	 0.681	 54	 54	blup	0.063	3.6e-07	 0.38378	7.01e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TOLLIP_54472.wgt.RDat	TOLLIP	11	1295602	1330839	0.0573	rs2056083	 2.527	rs5743890	 0.010704	 -3.87	 2.204	 47	  3	lasso	0.015	0.0093	-2.10977	3.49e-02
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MOB2_81532.wgt.RDat	MOB2	11	1490693	1507976	0.0784	rs4881724	 3.303	rs2878233	 0.051213	 -5.83	 2.927	 35	 35	blup	0.1	1.1e-10	-3.11581	1.83e-03
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC338651_338651.wgt.RDat	LOC338651	11	1593971	1620414	0.1432	rs1989592	-3.735	rs1809668	 0.139151	  7.89	 0.171	 73	 10	enet	0.15	3.7e-15	 0.00216	9.98e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.KRTAP5-1_387264.wgt.RDat	KRTAP5-1	11	1605572	1606513	0.0768	rs1989592	-3.735	rs7947250	 0.028494	 -4.19	-1.279	 62	 62	blup	0.042	3.3e-05	 1.56364	1.18e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.KRTAP5-2_440021.wgt.RDat	KRTAP5-2	11	1618409	1619524	0.0412	rs1989592	-3.735	rs11034930	 0.028624	 -4.67	 0.437	 65	  4	enet	0.038	7.2e-05	-0.10197	9.19e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC100133545_100133545.wgt.RDat	LOC100133545	11	2004440	2011150	0.0584	rs12282459	 2.898	rs3741219	-0.001629	 -3.83	 0.157	 50	 50	blup	0.023	0.0015	-0.30425	7.61e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C11orf21_29125.wgt.RDat	C11orf21	11	2317507	2323143	0.0746	rs17737713	 5.507	rs756924	 0.030398	  4.47	-1.203	 64	 64	blup	0.067	1.5e-07	-3.06773	2.16e-03
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC22A18_5002.wgt.RDat	SLC22A18	11	2920951	2946475	0.2742	rs10766424	 2.661	rs16928809	 0.165587	 -8.83	 0.781	 61	  1	top1	0.17	5.2e-17	-0.78100	4.35e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.OSBPL5_114879.wgt.RDat	OSBPL5	11	3108346	3187969	0.2120	rs4758538	 3.246	rs734458	 0.166743	 -8.10	 2.437	 96	  1	top1	0.17	4e-17	-2.43700	1.48e-02
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MRGPRE_116534.wgt.RDat	MRGPRE	11	3249042	3253616	0.0368	rs16929180	 2.111	rs4542391	 0.042905	  4.40	-0.075	 53	  1	top1	0.043	2.5e-05	-0.07500	9.40e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZNF195_7748.wgt.RDat	ZNF195	11	3380011	3400448	0.0326	rs9705330	-2.782	rs10833821	 0.017209	 -3.98	 0.921	 40	 40	blup	0.026	0.00092	-0.94968	3.42e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ART5_116969.wgt.RDat	ART5	11	3659736	3663546	0.1518	rs2271583	-1.847	rs7128137	 0.068664	 -5.92	 0.338	 61	  5	lasso	0.12	9.2e-13	-0.67797	4.98e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RRM1_6240.wgt.RDat	RRM1	11	4115924	4223759	0.0456	rs7934581	-2.816	rs11030976	 0.057984	  5.53	 0.910	 87	  1	top1	0.058	1e-06	 0.91000	3.63e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TRIM68_55128.wgt.RDat	TRIM68	11	4619902	4629437	0.1547	rs7127537	 1.755	rs4910512	 0.197427	 -8.94	-0.734	 92	  1	top1	0.2	2.8e-20	 0.73400	4.63e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.HBE1_3046.wgt.RDat	HBE1	11	5289580	5526882	0.0617	rs3898917	 2.429	rs10838106	 0.008058	 -4.12	-0.234	348	348	blup	0.029	0.00047	 0.06145	9.51e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TRIM6_117854.wgt.RDat	TRIM6	11	5617347	5634188	0.1418	rs7117257	 2.414	rs3740999	-0.001856	 -3.25	 0.813	113	113	blup	0.026	0.00079	 0.18336	8.55e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TRIM78P_117852.wgt.RDat	TRIM78P	11	5664412	5687608	0.0595	rs11601507	-2.717	rs3802981	 0.031781	 -4.12	-0.433	100	  1	top1	0.032	0.00026	 0.43300	6.65e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FAM160A2_84067.wgt.RDat	FAM160A2	11	6232565	6255941	0.0556	rs12221568	-2.364	rs17817239	-0.001398	  3.43	 0.822	 70	 70	blup	0.022	0.002	 0.91097	3.62e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CCKBR_887.wgt.RDat	CCKBR	11	6280966	6293355	0.0865	rs10839548	-2.509	rs2941025	 0.095361	  6.30	-0.112	 79	  1	top1	0.095	3.6e-10	-0.11200	9.11e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PRKCDBP_112464.wgt.RDat	PRKCDBP	11	6340176	6341740	0.1038	rs10839548	-2.509	rs1488876	 0.083387	  6.87	-0.553	 65	  7	enet	0.12	1.3e-12	-0.31430	7.53e-01
