PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.POLRMT_5442.wgt.RDat	POLRMT	19	617223	633568	0.0901	rs6758	-2.650	rs12610384	 0.07787	-4.50	-0.032	 64	  1	top1	0.078	6e-06	 0.0320	0.97447
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CFD_1675.wgt.RDat	CFD	19	859665	863608	0.0596	rs2306718	-2.625	rs13090	 0.04447	 4.22	-1.657	 48	  1	top1	0.044	0.00055	-1.6570	0.09752
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.WDR18_57418.wgt.RDat	WDR18	19	984328	994569	0.2301	rs2238574	-3.087	rs11670014	 0.12205	 6.08	-0.622	 67	 24	enet	0.16	8.2e-11	-0.1235	0.90174
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.AMH_268.wgt.RDat	AMH	19	2249113	2252072	0.0610	rs757233	 2.593	rs2074861	 0.07149	-4.51	 0.406	 35	  1	top1	0.071	1.4e-05	-0.4060	0.68474
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SPPL2B_56928.wgt.RDat	SPPL2B	19	2269520	2355099	0.0600	rs2270048	-2.746	rs16991095	 0.01191	 3.89	-1.803	 59	 13	enet	0.038	0.0014	-2.5988	0.00935
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TIMM13_26517.wgt.RDat	TIMM13	19	2425622	2427875	0.0853	rs12462898	-2.270	rs736705	 0.07136	-4.91	 1.369	 46	  1	top1	0.071	1.5e-05	-1.3690	0.17100
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SAFB_6294.wgt.RDat	SAFB	19	5623164	5668488	0.0469	rs8112148	 2.181	rs806707	 0.05809	 4.09	-0.930	 59	  1	top1	0.058	8.8e-05	-0.9300	0.35237
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DUS3L_56931.wgt.RDat	DUS3L	19	5785155	5791249	0.0673	rs8107987	-2.313	rs35415311	 0.05161	-3.84	 1.999	 38	  1	top1	0.052	0.00021	-1.9990	0.04561
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FUT5_2527.wgt.RDat	FUT5	19	5865838	5904025	0.0769	rs8101385	-1.870	rs6510861	 0.03914	 3.57	 0.279	 62	 62	blup	0.07	1.8e-05	 0.0926	0.92619
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NDUFA11_126328.wgt.RDat	NDUFA11	19	5891287	5904025	0.0700	rs6510860	 1.467	rs11085154	 0.00575	-3.63	 0.231	 49	 49	blup	0.017	0.023	-0.3023	0.76239
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SLC25A41_284427.wgt.RDat	SLC25A41	19	6426050	6433790	0.1362	rs35001260	-2.144	rs2860185	 0.09013	-5.60	 0.364	 41	  8	enet	0.12	3.3e-08	 0.4837	0.62863
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.EMR1_2015.wgt.RDat	EMR1	19	6887582	6940463	0.1320	rs331679	 2.261	rs17704999	 0.07642	 4.53	-0.336	 86	  1	top1	0.076	7.3e-06	-0.3360	0.73687
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.EMR4P_326342.wgt.RDat	EMR4P	19	6952512	6990857	0.2801	rs16994004	-1.646	rs7249317	 0.08467	 5.42	 0.634	 82	 82	blup	0.13	3e-09	 0.4552	0.64896
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PCP2_126006.wgt.RDat	PCP2	19	7696509	7698570	0.1194	rs11259999	-2.013	rs4804756	 0.09209	-5.52	-0.653	 37	 37	blup	0.11	5e-08	 0.6196	0.53555
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LRRC8E_80131.wgt.RDat	LRRC8E	19	7953390	7966908	0.0823	rs3745386	 1.546	rs533822	 0.05514	-3.97	 0.075	 44	  1	top1	0.055	0.00013	-0.0750	0.94021
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RPS28_6234.wgt.RDat	RPS28	19	8386384	8387278	0.3558	rs1044250	 2.177	rs2972574	 0.32432	 8.94	 0.115	 32	  1	top1	0.32	1.6e-22	 0.1150	0.90845
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.KANK3_256949.wgt.RDat	KANK3	19	8387469	8408146	0.0982	rs1044250	 2.177	rs2913959	 0.01171	 3.48	-0.486	 39	 16	enet	0.052	2e-04	 0.6658	0.50556
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MARCH2_51257.wgt.RDat	MARCH2	19	8478187	8503897	0.0756	rs1044250	 2.177	rs2277987	 0.01228	 3.80	 0.415	 42	  8	enet	0.038	0.0013	-0.8331	0.40478
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.OR7D2_162998.wgt.RDat	OR7D2	19	9296270	9299493	0.2309	rs2033483	 2.204	rs13345998	 0.05062	 4.15	-1.654	 50	 13	enet	0.07	1.7e-05	-2.4122	0.01586
