PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMPRSS15_5651.wgt.RDat	TMPRSS15	21	19641434	19775970	0.2161	rs2144204	-3.59	rs2824707	 0.104775	 0.00	 1.145	144	144	blup	0.15	2e-10	-0.3703	0.7111
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MRPL39_54148.wgt.RDat	MRPL39	21	26957970	26979801	0.0838	rs2829789	-2.13	rs2829789	 0.074801	 0.00	-2.130	 47	 47	blup	0.083	3.1e-06	-0.3362	0.7367
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.N6AMT1_29104.wgt.RDat	N6AMT1	21	30244513	30257693	0.0623	rs17734876	-1.30	rs8131527	 0.035453	 0.00	-1.047	 56	  7	enet	0.044	0.00055	 0.7709	0.4408
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CCT8_10694.wgt.RDat	CCT8	21	30428650	30446010	0.0513	rs11700764	-1.66	rs9305386	 0.035142	 0.00	 0.447	 46	 46	blup	0.042	8e-04	 0.1407	0.8881
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NCRNA00189_193629.wgt.RDat	NCRNA00189	21	30565801	30660525	0.1201	rs2832276	 2.15	rs2832214	 0.053335	 0.00	-0.587	 68	 68	blup	0.068	2.4e-05	-0.4818	0.6300
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SFRS15_57466.wgt.RDat	SFRS15	21	33043313	33104431	0.0936	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.062	5.5e-05	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C21orf119_84996.wgt.RDat	C21orf119	21	33765442	33766264	0.0768	rs13047836	-2.48	rs2833779	 0.050068	 0.00	 1.045	 46	  3	lasso	0.053	0.00018	-0.5325	0.5944
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IFNAR2_3455.wgt.RDat	IFNAR2	21	34602231	34636818	0.0887	rs999788	 3.31	rs2284552	-0.001822	-0.46	 1.848	 76	 76	blup	0.038	0.0014	 0.8735	0.3824
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IFNAR1_3454.wgt.RDat	IFNAR1	21	34696734	34732126	0.0670	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.018	0.02	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SETD4_54093.wgt.RDat	SETD4	21	37406840	37451687	0.0608	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.056	0.00012	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CBR1_873.wgt.RDat	CBR1	21	37442285	37445464	0.3411	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.05	0.00025	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.HLCS_3141.wgt.RDat	HLCS	21	38123193	38362503	0.0858	rs8132225	-3.00	rs2269191	 0.035129	 0.00	 1.304	160	160	blup	0.046	0.00047	 0.1592	0.8735
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PIGP_51227.wgt.RDat	PIGP	21	38437664	38445458	0.0915	rs2249828	-1.52	rs2154534	 0.103823	 0.00	 0.755	 46	  9	lasso	0.13	4.4e-09	-1.2789	0.2009
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TTC3_7267.wgt.RDat	TTC3	21	38445571	38575406	0.0546	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.032	0.0028	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DSCR9_257203.wgt.RDat	DSCR9	21	38580804	38594036	0.0525	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.029	0.0043	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.KCNJ6_3763.wgt.RDat	KCNJ6	21	38996786	39288696	0.0865	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.08	4.3e-06	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.HMGN1_3150.wgt.RDat	HMGN1	21	40714247	40721270	0.0635	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.049	0.00028	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.WRB_7485.wgt.RDat	WRB	21	40752213	40769814	0.0802	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.066	2.9e-05	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.LCA5L_150082.wgt.RDat	LCA5L	21	40777772	40817731	0.0792	rs8129943	-2.58	rs2836989	 0.033606	 0.00	-0.402	 54	 54	blup	0.075	8.9e-06	 0.4589	0.6463
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SH3BGR_6450.wgt.RDat	SH3BGR	21	40817797	40887426	0.0612	rs8129943	-2.58	rs2837005	 0.005568	 0.00	-0.142	 90	 90	blup	0.024	0.0096	 1.8328	0.0668
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.FAM3B_54097.wgt.RDat	FAM3B	21	42676177	42729654	0.1174	NA	   NA	NA	       NA	   NA	    NA	  0	  0	top1	0.072	1.4e-05	     NA	    NA
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C21orf128_150147.wgt.RDat	C21orf128	21	43522244	43528644	0.0829	rs220281	 2.28	rs9981939	 0.005470	 0.00	 0.939	108	108	blup	0.019	0.018	 1.0437	0.2966
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.WDR4_10785.wgt.RDat	WDR4	21	44263206	44299699	0.1950	rs3746935	 1.83	rs4920154	 0.036401	 0.00	 1.020	 60	  3	lasso	0.072	1.3e-05	-0.4149	0.6782
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NDUFV3_4731.wgt.RDat	NDUFV3	21	44313378	44329772	0.2130	rs3746935	 1.83	rs3746935	 0.154255	 0.00	 1.828	 51	 51	blup	0.18	2.8e-12	-0.4918	0.6229
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C21orf125_284836.wgt.RDat	C21orf125	21	44869904	44873769	0.0648	rs471712	 2.14	rs762388	-0.001234	 0.00	 1.243	 58	 58	blup	0.016	0.029	-1.6285	0.1034
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RRP1B_23076.wgt.RDat	RRP1B	21	45079432	45115958	0.0408	rs2838357	 2.63	rs9981291	 0.006352	 0.00	 0.345	 47	  4	lasso	0.026	0.0071	 0.0971	0.9226
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CSTB_1476.wgt.RDat	CSTB	21	45193832	45196259	0.0504	rs2838357	 2.63	rs2838356	 0.010888	 0.00	 0.918	 61	 61	blup	0.024	0.0092	-0.3332	0.7390
TCGA-OV.TUMOR	data/Updated_OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RRP1_8568.wgt.RDat	RRP1	21	45209418	45223983	0.0691	rs2006288	 2.16	rs4594536	-0.000748	 0.00	-0.386	 66	 66	blup	0.038	0.0014	 0.7547	0.4504
