PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FOXF2_2295.wgt.RDat	FOXF2	6	1390069	1395831	0.0211	rs12200309	-2.967	rs9502893	-0.000815	 0.0000	-1.095	 71	 71	blup	0.0054	0.023	-0.00896	9.93e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C6orf195_154386.wgt.RDat	C6orf195	6	2622972	2635298	0.0441	rs1772994	 3.541	rs9503245	 0.040525	-1.3794	 0.758	104	104	blup	0.042	4.6e-09	-2.02173	4.32e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MYLK4_340156.wgt.RDat	MYLK4	6	2663864	2751154	0.0288	rs9405577	-3.516	rs9501871	 0.003416	-1.0550	 0.711	168	  4	lasso	0.016	0.00026	-0.33994	7.34e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SERPINB1_1992.wgt.RDat	SERPINB1	6	2833736	2842081	0.0450	rs405616	-2.430	rs3823104	 0.017895	 0.0000	-0.855	 69	 69	blup	0.03	5.7e-07	 1.49723	1.34e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SERPINB9_5272.wgt.RDat	SERPINB9	6	2887506	2903545	0.0236	rs405616	-2.430	rs316338	 0.000681	 0.0000	 0.804	 55	 55	blup	0.0087	0.0053	-1.19595	2.32e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SERPINB6_5269.wgt.RDat	SERPINB6	6	2948394	2972399	0.0186	NA	    NA	NA	       NA	     NA	    NA	  0	  0	top1	0.011	0.0019	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DKFZP686I15217_401232.wgt.RDat	DKFZP686I15217	6	2988201	2991404	0.0958	rs1130428	-1.917	rs318427	 0.015698	 0.0000	 0.443	 78	 19	enet	0.034	1.3e-07	 0.67876	4.97e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NQO2_4835.wgt.RDat	NQO2	6	2988201	3019994	0.4242	rs1130428	-1.917	rs318427	 0.190246	 0.0000	 0.443	 89	  6	lasso	0.29	1.3e-60	 0.29588	7.67e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PSMG4_389362.wgt.RDat	PSMG4	6	3259162	3268300	0.0200	rs6596957	-2.148	rs7769489	 0.023338	 0.0000	-1.565	 67	 67	blup	0.028	1.6e-06	 1.30333	1.92e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C6orf145_221749.wgt.RDat	C6orf145	6	3722836	3752246	0.0208	rs226963	-2.783	rs4959863	 0.020849	 4.4176	-1.052	 80	  1	top1	0.021	3.1e-05	-1.05200	2.93e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C6orf201_404220.wgt.RDat	C6orf201	6	4079440	4130998	0.0452	rs1414105	-2.290	rs6906467	 0.003357	 0.0000	-0.497	 95	 22	enet	0.023	1.3e-05	-0.34521	7.30e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PECI_10455.wgt.RDat	PECI	6	4115928	4135831	0.0166	rs1414105	-2.290	rs7357049	 0.001060	 0.0000	 0.471	 72	 72	blup	0.012	0.001	 0.10224	9.19e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LYRM4_57128.wgt.RDat	LYRM4	6	5108654	5261168	0.1254	rs6908240	-3.050	rs1246994	 0.092803	 0.0000	-0.660	161	 26	enet	0.12	2e-23	 1.96976	4.89e-02
