PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TUBB8_347688.wgt.RDat	TUBB8	10	92828	95504	0.05068	rs1105116	-2.335	rs10903752	 1.54e-02	  3.83	 0.778	 41	  9	enet	0.019	7.7e-05	 0.2424	8.09e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.IDI2_91734.wgt.RDat	IDI2	10	1064847	1071799	0.05640	rs7094916	 1.558	rs7069123	 7.06e-02	 -7.75	 0.472	 54	  8	enet	0.071	2.5e-14	-0.9975	3.19e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ADARB2_105.wgt.RDat	ADARB2	10	1228074	1779718	0.10673	rs2387653	-3.357	rs3793739	 9.06e-02	  9.02	 1.428	453	 13	enet	0.11	1.3e-21	 1.4813	1.39e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PITRM1_10531.wgt.RDat	PITRM1	10	3179116	3215003	0.13041	rs10903962	 2.647	rs2388556	 1.01e-01	  9.09	-1.468	134	134	blup	0.12	1.8e-24	-1.5769	1.15e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AKR1E2_83592.wgt.RDat	AKR1E2	10	4868402	5067607	0.06062	rs7081411	 2.267	rs10751987	 5.15e-02	  6.47	 0.718	146	 27	enet	0.072	1.9e-14	 0.5164	6.06e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AKR1C1_1645.wgt.RDat	AKR1C1	10	4934796	5020157	0.01490	rs7081411	 2.267	rs7901384	 3.83e-03	 -3.74	-1.764	 81	 81	blup	0.0079	0.0075	 1.2663	2.05e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AKR1C3_8644.wgt.RDat	AKR1C3	10	5005454	5149876	0.05361	rs12570303	-3.799	rs4881395	 1.42e-02	 -4.64	 1.569	 62	 27	enet	0.029	1e-06	 0.7941	4.27e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TUBAL3_79861.wgt.RDat	TUBAL3	10	5435062	5446793	0.04013	rs7073773	 0.718	rs7073773	 1.27e-02	  3.42	 0.718	  8	  6	enet	0.014	0.00063	 0.5704	5.68e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C10orf18_54906.wgt.RDat	C10orf18	10	5726801	5806943	0.01980	rs2797496	 4.901	rs1567706	 6.99e-03	  4.69	 3.021	 98	 98	blup	0.017	0.00013	 3.0162	2.56e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GDI2_2665.wgt.RDat	GDI2	10	5807187	5855512	0.02820	rs2797496	 4.901	rs11599388	 1.40e-02	 -4.94	 3.320	 59	 59	blup	0.02	4.8e-05	-4.1952	2.73e-05
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ITIH5_80760.wgt.RDat	ITIH5	10	7601636	7708934	0.07320	rs12774458	 3.248	rs7094865	 6.73e-03	  4.85	 0.323	140	 20	enet	0.041	8.5e-09	 0.1789	8.58e-01
