PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZNF718_255403.wgt.RDat	ZNF718	4	53272	156488	0.4851	NA	    NA	NA	       NA	   NA	     NA	  0	  0	top1	0.54	3.2e-67	      NA	     NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PIGG_54872.wgt.RDat	PIGG	4	492989	533319	0.0372	rs11730564	-2.100	rs11947207	 0.013773	0.000	 0.8760	 31	 31	blup	0.024	0.0013	 0.96554	0.33427
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MYL5_4636.wgt.RDat	MYL5	4	667369	675816	0.0399	rs4463020	 1.499	rs9998967	 0.025543	0.000	 0.4300	 33	 33	blup	0.033	0.00022	-0.88034	0.37868
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MFSD7_84179.wgt.RDat	MFSD7	4	675619	682973	0.1076	NA	    NA	NA	       NA	   NA	     NA	  0	  0	top1	0.1	7.7e-11	      NA	     NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IDUA_3425.wgt.RDat	IDUA	4	980785	998316	0.1338	rs3755955	 2.064	rs6851795	 0.013196	0.000	 0.0310	 51	 51	blup	0.1	6e-11	 1.52492	0.12728
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RNF212_285498.wgt.RDat	RNF212	4	1050043	1107582	0.0409	rs4647934	 1.932	rs6855019	 0.016215	0.000	-0.3250	 82	 82	blup	0.02	0.0029	-0.95392	0.34013
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SPON2_10417.wgt.RDat	SPON2	4	1160722	1166980	0.1529	rs1250125	-2.317	rs6836158	 0.096077	0.000	 1.0410	 37	 10	enet	0.11	1.1e-11	-0.41123	0.68090
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC100130872_100130872.wgt.RDat	LOC100130872	4	1189572	1202750	0.0750	rs2291199	 2.872	rs10003030	 0.027709	0.000	 0.6370	 44	 44	blup	0.037	8.9e-05	-0.71127	0.47692
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.KIAA1530_57654.wgt.RDat	KIAA1530	4	1341104	1381836	0.2303	rs6847965	 3.722	rs3817604	 0.018063	0.000	 0.1590	 49	 49	blup	0.13	3.9e-13	-0.42305	0.67226
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CRIPAK_285464.wgt.RDat	CRIPAK	4	1385340	1389782	0.2661	rs6847965	 3.722	rs12647145	 0.174411	0.000	-2.7090	 29	  4	enet	0.18	2.7e-18	-0.50917	0.61064
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FAM53A_152877.wgt.RDat	FAM53A	4	1641609	1685854	0.1596	NA	    NA	NA	       NA	   NA	     NA	  0	  0	top1	0.15	1.7e-15	      NA	     NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TMEM129_92305.wgt.RDat	TMEM129	4	1717680	1723084	0.1167	rs6852065	-1.766	rs1867925	 0.009897	0.000	 0.1050	 47	 47	blup	0.054	2.5e-06	 1.52815	0.12648
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.WHSC1_7468.wgt.RDat	WHSC1	4	1873123	1983933	0.0249	rs10488835	 2.409	rs28681468	 0.009679	0.000	-0.1560	 24	 24	blup	0.02	0.0031	 0.85848	0.39063
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZFYVE28_57732.wgt.RDat	ZFYVE28	4	2271325	2420369	0.0723	rs743695	 2.611	rs11932041	 0.004249	0.000	 0.1620	119	119	blup	0.023	0.0018	 1.18077	0.23770
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RNF4_6047.wgt.RDat	RNF4	4	2470807	2517581	0.0593	NA	    NA	NA	       NA	   NA	     NA	  0	  0	top1	0.071	6.8e-08	      NA	     NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C4orf10_317648.wgt.RDat	C4orf10	4	2936626	2963465	0.0488	rs1263332	 2.000	rs3775068	 0.030757	0.000	-1.4990	 59	  7	enet	0.034	0.00015	-1.76420	0.07770
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GRK4_2868.wgt.RDat	GRK4	4	2965343	3042474	0.1174	rs2798303	 2.324	rs16843589	 0.133246	0.000	 0.6760	 76	  6	lasso	0.14	6e-15	-0.57820	0.56313
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C4orf44_345222.wgt.RDat	C4orf44	4	3250767	3265839	0.0444	rs2749786	-1.672	rs363091	 0.008393	0.000	-0.1880	 41	 18	enet	0.023	0.0016	-0.85958	0.39002
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.HGFAC_3083.wgt.RDat	HGFAC	4	3443726	3451211	0.0529	rs3213506	 2.634	rs11732375	 0.049568	0.000	-0.1750	 67	  2	lasso	0.053	3e-06	 1.28916	0.19734
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.DOK7_285489.wgt.RDat	DOK7	4	3465033	3503200	0.3471	rs3213506	 2.634	rs3213506	 0.267414	0.000	 2.6340	 76	 18	enet	0.28	7.7e-29	-0.12240	0.90258
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRPAP1_4043.wgt.RDat	LRPAP1	4	3514290	3534224	0.1237	rs2699429	-1.679	rs10022329	 0.085102	0.000	-1.4540	 52	 52	blup	0.12	1.5e-12	-0.84461	0.39833
