PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FAM20C_56975.wgt.RDat	FAM20C	7	192969	300711	0.1111	rs28706381	-2.810	rs3814455	 0.019709	 0.00	 1.110	 35	 35	blup	0.042	2.8e-05	-1.31092	1.90e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PRKAR1B_5575.wgt.RDat	PRKAR1B	7	589387	767287	0.0741	rs17879577	 2.921	rs9800958	 0.013972	 0.00	-1.235	 63	 63	blup	0.021	0.0024	-2.99177	2.77e-03
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GPR146_115330.wgt.RDat	GPR146	7	1084243	1098897	0.1054	rs12701823	 1.987	rs6462495	 0.008421	 0.00	-0.552	 72	 72	blup	0.035	0.00013	-0.12963	8.97e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZFAND2A_90637.wgt.RDat	ZFAND2A	7	1192544	1199855	0.2145	rs7788231	-1.758	rs12113381	 0.410526	 0.00	 0.650	 55	 18	enet	0.43	1.9e-49	 0.70400	4.81e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.INTS1_26173.wgt.RDat	INTS1	7	1509913	1544018	0.1849	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.18	9.9e-19	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TMEM184A_202915.wgt.RDat	TMEM184A	7	1581872	1596066	0.0552	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.1	5e-11	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.KIAA1908_114796.wgt.RDat	KIAA1908	7	1609709	1629259	0.0471	rs10237660	 2.503	rs10215442	 0.002540	 0.00	 1.572	 50	 50	blup	0.036	0.00012	-1.60184	1.09e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MAD1L1_8379.wgt.RDat	MAD1L1	7	1855428	2272583	0.0929	rs12537914	 3.545	rs12538366	 0.011448	 0.00	 2.182	206	206	blup	0.036	0.00011	 0.56637	5.71e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.FTSJ2_29960.wgt.RDat	FTSJ2	7	2273928	2281833	0.1725	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.17	7.7e-18	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.EIF3B_8662.wgt.RDat	EIF3B	7	2394474	2420375	0.0834	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.058	1.2e-06	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AMZ1_155185.wgt.RDat	AMZ1	7	2719163	2755069	0.0760	rs6944291	-2.761	rs4721900	 0.008613	 0.00	 0.038	 71	 71	blup	0.046	1.3e-05	-0.03584	9.71e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.KIAA0415_9907.wgt.RDat	KIAA0415	7	4815264	4831397	0.0282	rs17135086	-2.351	rs7788807	 0.004048	 0.00	-1.585	 37	 37	blup	0.022	0.002	 0.26273	7.93e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RNF216L_441191.wgt.RDat	RNF216L	7	5013616	5037798	0.3136	rs2965038	 1.725	rs2089967	 0.255764	 0.00	 1.696	 43	  5	lasso	0.28	8.2e-29	-0.29332	7.69e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SLC29A4_222962.wgt.RDat	SLC29A4	7	5322561	5343702	0.0677	rs4299914	-2.299	rs6949942	 0.001897	 0.00	-0.391	 34	 34	blup	0.032	0.00027	 2.07754	3.78e-02
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZNF815_401303.wgt.RDat	ZNF815	7	5862791	5894066	0.0764	rs12537672	 1.687	rs6967635	 0.045797	 0.00	 0.679	 40	 40	blup	0.048	8.1e-06	-0.97726	3.28e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C7orf28A_51622.wgt.RDat	C7orf28A	7	5938341	5965601	0.0840	rs2345661	 1.483	rs308080	 0.035593	 0.00	 1.001	 11	 11	blup	0.077	2e-08	-0.05472	9.56e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PMS2_5395.wgt.RDat	PMS2	7	6010556	6048737	0.1038	rs12657	-2.895	rs1805324	 0.042004	 0.00	 0.510	 48	 11	enet	0.11	3.3e-11	-1.08757	2.77e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.USP42_84132.wgt.RDat	USP42	7	6144550	6201194	0.0525	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.029	5e-04	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C7orf70_84792.wgt.RDat	C7orf70	7	6369041	6388590	0.0681	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.067	1.7e-07	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RAC1_5879.wgt.RDat	RAC1	7	6414126	6443597	0.0328	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.04	4.9e-05	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ZDHHC4_55146.wgt.RDat	ZDHHC4	7	6617065	6628609	0.1040	rs2881725	 2.038	rs1105664	 0.039440	 0.00	-1.047	 26	 26	blup	0.11	3.8e-11	 0.10115	9.19e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PMS2CL_441194.wgt.RDat	PMS2CL	7	6749757	6793492	0.0451	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.074	3.4e-08	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C7orf28B_221960.wgt.RDat	C7orf28B	7	6838572	6865861	0.1020	NA	    NA	NA	       NA	   NA	    NA	  0	  0	top1	0.12	1.2e-12	      NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C1GALT1_56913.wgt.RDat	C1GALT1	7	7222246	7283979	0.1237	rs13226799	-1.889	rs2060163	 0.046249	 0.00	-1.774	112	 10	enet	0.13	9.9e-14	-0.63597	5.25e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ICA1_3382.wgt.RDat	ICA1	7	8152817	8302185	0.1382	rs3779356	-3.354	rs10253861	 0.113663	 0.00	 0.986	175	  7	enet	0.12	6.1e-13	-3.03344	2.42e-03
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PHF14_9678.wgt.RDat	PHF14	7	11013516	11209241	0.0656	rs10232432	-2.085	rs7779937	 0.008705	 0.00	 0.794	109	 13	enet	0.014	0.011	-0.25857	7.96e-01
