PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.GET4_51608.wgt.RDat	GET4	7	891587	936071	0.233	rs6962883	 3.463	rs4719437	 0.05531	 0	 0.5999	 63	 18	enet	0.11	0.00055	 0.0360	0.9713
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ZFAND2A_90637.wgt.RDat	ZFAND2A	7	1192544	1199855	0.163	rs7802508	 3.046	rs12113381	 0.08462	 0	 0.1363	 55	 55	blup	0.11	0.00078	-1.0203	0.3076
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LOC389458_389458.wgt.RDat	LOC389458	7	5023302	5112853	0.151	NA	    NA	NA	      NA	NA	     NA	  0	  0	top1	0.033	0.045	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.PMS2_5395.wgt.RDat	PMS2	7	6010556	6048737	0.237	rs17136307	-1.756	rs1805324	 0.17709	 0	 1.0160	 48	  4	enet	0.18	1.5e-05	-1.3990	0.1618
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.TOMM7_54543.wgt.RDat	TOMM7	7	22852254	22862421	0.151	NA	    NA	NA	      NA	NA	     NA	  0	  0	top1	0.088	0.0024	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LOC441204_441204.wgt.RDat	LOC441204	7	26438339	26538594	0.366	NA	    NA	NA	      NA	NA	     NA	  0	  0	top1	0.083	0.0032	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.PGAM2_5224.wgt.RDat	PGAM2	7	44102327	44105163	0.332	rs11769882	 1.556	rs10228823	 0.08602	 0	 1.1487	 34	 34	blup	0.14	0.00017	-1.0662	0.2863
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.IKZF1_10320.wgt.RDat	IKZF1	7	50344378	50472796	0.159	rs7458084	-2.221	rs13241213	 0.02691	 0	-1.2238	 78	 14	enet	0.059	0.011	-0.5490	0.5830
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ZNF107_51427.wgt.RDat	ZNF107	7	64126511	64171399	0.264	NA	    NA	NA	      NA	NA	     NA	  0	  0	top1	0.098	0.0014	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.ZNF117_51351.wgt.RDat	ZNF117	7	64434830	64467121	0.130	NA	    NA	NA	      NA	NA	     NA	  0	  0	top1	0.11	0.00058	     NA	    NA
TCGA-SKCM.TUMOR	data/Updated_SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.INTS4L1_285905.wgt.RDat	INTS4L1	7	64601603	64694599	0.153	rs580759	-2.774	rs2900856	 0.11114	 0	 0.4458	 33	 33	blup	0.12	0.00053	-0.9339	0.3503
