PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SHC2_25759.wgt.RDat	SHC2	19	416585	460996	0.08040	rs10422863	  2.080	rs11666069	 5.23e-02	 -6.75	-0.403	 68	  8	lasso	0.077	1.9e-15	 0.77811	4.37e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.POLRMT_5442.wgt.RDat	POLRMT	19	617223	633568	0.02663	rs11669897	  1.629	rs12610384	 4.33e-02	 -6.04	 0.186	 64	  1	top1	0.043	2.7e-09	-0.18600	8.52e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CFD_1675.wgt.RDat	CFD	19	859665	863608	0.04356	rs3761007	  1.918	rs1683593	 7.65e-02	  7.81	-1.802	 48	  1	top1	0.077	2.3e-15	-1.80200	7.15e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.WDR18_57418.wgt.RDat	WDR18	19	984328	994569	0.09017	rs2240158	  2.155	rs7246039	 1.17e-01	  9.86	-0.375	 68	  7	lasso	0.14	8.2e-27	-0.74336	4.57e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GRIN3B_116444.wgt.RDat	GRIN3B	19	1000437	1009723	0.03430	rs2240158	  2.155	rs739883	 1.97e-02	 -4.28	 1.991	 70	  1	top1	0.02	5.1e-05	-1.99100	4.65e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.POLR2E_5434.wgt.RDat	POLR2E	19	1086580	1095391	0.04005	rs2074918	 -2.473	rs4147937	 5.69e-03	  4.12	-0.138	 53	  7	enet	0.029	1.2e-06	 0.64693	5.18e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C19orf24_55009.wgt.RDat	C19orf24	19	1275520	1279242	0.02947	rs12609287	  3.147	rs7257836	 3.12e-02	 -6.10	 2.786	 30	  1	top1	0.031	4.1e-07	-2.78600	5.34e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MUM1_84939.wgt.RDat	MUM1	19	1354976	1378430	0.01236	rs12052097	 -2.644	rs713042	 5.69e-03	  3.81	 0.141	 50	  2	lasso	0.0064	0.014	 0.30511	7.60e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MKNK2_2872.wgt.RDat	MKNK2	19	2037470	2051243	0.03395	rs12609225	 -2.228	rs8108208	 6.50e-03	 -4.12	-0.178	 41	 10	enet	0.022	2e-05	 0.24671	8.05e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AP3D1_8943.wgt.RDat	AP3D1	19	2100994	2151556	0.01333	rs12974139	  4.392	rs10413398	 7.32e-03	 -3.74	-1.974	 52	 52	blup	0.0086	0.0054	 3.29609	9.80e-04
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.AMH_268.wgt.RDat	AMH	19	2249113	2252072	0.02902	rs2301800	  4.475	rs10407022	 3.91e-02	 -6.29	-1.136	 35	  1	top1	0.039	1.6e-08	 1.13600	2.56e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.JSRP1_126306.wgt.RDat	JSRP1	19	2252252	2256416	0.02626	rs2301800	  4.475	rs3746158	 5.99e-03	  3.90	 0.186	 33	  1	top1	0.006	0.017	 0.18600	8.52e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SPPL2B_56928.wgt.RDat	SPPL2B	19	2269520	2355099	0.02399	rs11084931	 -2.279	rs757322	 2.45e-03	  3.24	 0.248	 60	 60	blup	0.0034	0.056	-1.65308	9.83e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C19orf35_374872.wgt.RDat	C19orf35	19	2274631	2282181	0.05204	rs11084931	 -2.279	rs7249235	 4.34e-03	  3.66	-1.814	 37	 37	blup	0.033	2.4e-07	 0.73389	4.63e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TIMM13_26517.wgt.RDat	TIMM13	19	2425622	2427875	0.01808	rs1050009	 -1.672	rs17763674	 4.84e-03	 -3.63	-0.442	 46	 46	blup	0.0066	0.013	 0.31656	7.52e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ZNF554_115196.wgt.RDat	ZNF554	19	2819872	2836733	0.01755	rs1054638	  1.128	rs1736189	 2.49e-02	  4.79	-0.765	 55	  1	top1	0.025	5.8e-06	-0.76500	4.44e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ZNF556_80032.wgt.RDat	ZNF556	19	2867333	2878501	0.05951	rs4807364	 -2.441	rs550535	 3.11e-02	  5.69	 0.614	 55	  4	lasso	0.052	8.5e-11	 0.10101	9.20e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NCLN_56926.wgt.RDat	NCLN	19	3185875	3209572	0.03130	rs4807434	  1.888	rs311625	 3.31e-02	 -5.35	 1.571	 57	  1	top1	0.033	1.9e-07	-1.57100	1.16e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GIPC3_126326.wgt.RDat	GIPC3	19	3585569	3593538	0.04052	rs17674497	 -1.967	rs8113232	 3.22e-03	 -4.06	 0.267	 40	  9	enet	0.0065	0.014	 0.15483	8.77e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MRPL54_116541.wgt.RDat	MRPL54	19	3762665	3767562	0.06104	rs17674772	  2.362	rs12459781	 6.95e-02	 -7.49	 0.197	 40	  1	top1	0.07	4.4e-14	-0.19700	8.44e-01
