PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TMPRSS15_5651.wgt.RDat	TMPRSS15	21	19641434	19775970	0.2161	rs2144204	-3.59	rs11088672	 0.104775	 5.37	-0.992	144	144	blup	0.15	2e-10	-0.3703	0.7111
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.MRPL39_54148.wgt.RDat	MRPL39	21	26957970	26979801	0.0838	rs2829789	-2.13	rs2010214	 0.074801	-5.63	 0.660	 47	 47	blup	0.083	3.1e-06	-0.3362	0.7367
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.N6AMT1_29104.wgt.RDat	N6AMT1	21	30244513	30257693	0.0623	rs17734876	-1.30	rs2832131	 0.035453	-4.29	-0.457	 56	  7	enet	0.044	0.00055	 0.7709	0.4408
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CCT8_10694.wgt.RDat	CCT8	21	30428650	30446010	0.0513	rs11700764	-1.66	rs8133819	 0.035142	 3.82	-0.197	 46	 46	blup	0.042	8e-04	 0.1407	0.8881
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NCRNA00189_193629.wgt.RDat	NCRNA00189	21	30565801	30660525	0.1201	rs2832276	 2.15	rs2832239	 0.053335	 4.21	 0.484	 68	 68	blup	0.068	2.4e-05	-0.4818	0.6300
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SFRS15_57466.wgt.RDat	SFRS15	21	33043313	33104431	0.0936	rs2070422	 2.46	rs202442	 0.061544	 4.53	 0.476	 60	  1	top1	0.062	5.5e-05	 0.4760	0.6341
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C21orf119_84996.wgt.RDat	C21orf119	21	33765442	33766264	0.0768	rs13047836	-2.48	rs11911910	 0.050068	-4.60	 0.659	 46	  3	lasso	0.053	0.00018	-0.5325	0.5944
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IFNAR2_3455.wgt.RDat	IFNAR2	21	34602231	34636818	0.0887	rs999788	 3.31	rs2065289	-0.001822	 3.24	-1.001	 76	 76	blup	0.038	0.0014	 0.8735	0.3824
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IFNAR1_3454.wgt.RDat	IFNAR1	21	34696734	34732126	0.0670	rs1041868	 1.94	rs1041867	 0.018083	-3.80	 1.012	 62	  1	top1	0.018	0.02	-1.0120	0.3115
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SETD4_54093.wgt.RDat	SETD4	21	37406840	37451687	0.0608	rs1543765	-1.98	rs2835228	 0.055505	 4.66	 0.457	 73	  1	top1	0.056	0.00012	 0.4570	0.6477
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.CBR1_873.wgt.RDat	CBR1	21	37442285	37445464	0.3411	rs2835234	 1.95	rs2835269	 0.050174	-4.99	 0.265	 55	  1	top1	0.05	0.00025	-0.2650	0.7910
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.HLCS_3141.wgt.RDat	HLCS	21	38123193	38362503	0.0858	rs8132225	-3.00	rs1893654	 0.035129	-4.37	 0.095	160	160	blup	0.046	0.00047	 0.1592	0.8735
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.PIGP_51227.wgt.RDat	PIGP	21	38437664	38445458	0.0915	rs2249828	-1.52	rs2032088	 0.103823	 6.07	-1.283	 46	  9	lasso	0.13	4.4e-09	-1.2789	0.2009
