PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IDI2_91734.wgt.RDat	IDI2	10	1064847	1071799	0.1263	rs12359250	 4.199	rs7094905	 0.136660	 0.0000	-0.590	 54	 12	enet	0.15	1e-15	-1.4966	1.35e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.WDR37_22884.wgt.RDat	WDR37	10	1102344	1178237	0.2321	rs12359250	 4.199	rs2306404	 0.244279	 0.0000	-0.796	108	  7	lasso	0.26	1.2e-27	-0.4314	6.66e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PFKP_5214.wgt.RDat	PFKP	10	3109752	3178995	0.0423	rs7916889	 3.156	rs7070854	 0.058126	 0.0000	-0.279	155	  3	lasso	0.059	8.5e-07	-0.2048	8.38e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PITRM1_10531.wgt.RDat	PITRM1	10	3179116	3215003	0.2124	rs7916889	 3.156	rs7906143	 0.105744	-0.0289	 1.122	134	 21	enet	0.26	1.1e-26	 0.4836	6.29e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AKR1E2_83592.wgt.RDat	AKR1E2	10	4868402	5067607	0.0691	rs41336345	 2.409	rs2904800	 0.012502	-0.7983	 1.896	146	  4	lasso	0.038	6.3e-05	-0.1686	8.66e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AKR1C1_1645.wgt.RDat	AKR1C1	10	4934796	5020157	0.2249	rs2904800	 1.896	rs2904800	 0.100077	 2.8730	 1.896	 81	  9	enet	0.14	5.5e-14	 0.8684	3.85e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AKR1C2_1646.wgt.RDat	AKR1C2	10	4964715	5060207	0.3901	rs2904800	 1.896	rs2904800	 0.180692	 4.8148	 1.896	 62	 14	enet	0.23	2.5e-23	 0.5841	5.59e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.AKR1C3_8644.wgt.RDat	AKR1C3	10	5005454	5149876	0.0494	rs2904800	 1.896	rs2904800	 0.003017	 1.2168	 1.896	 62	 62	blup	0.011	0.024	 1.0886	2.76e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GDI2_2665.wgt.RDat	GDI2	10	5807187	5855512	0.1201	NA	    NA	NA	       NA	     NA	    NA	  0	  0	top1	0.11	4.1e-11	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IL15RA_3601.wgt.RDat	IL15RA	10	5990859	6020142	0.0430	rs7902223	-2.979	rs591510	 0.001823	 0.0000	 1.237	112	112	blup	0.009	0.035	-0.3487	7.27e-01
