PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SH3YL1_26751.wgt.RDat	SH3YL1	2	218138	264810	0.18748	rs6721594	 3.28	rs300737	 3.10e-01	 0.000	-0.398	 67	  5	lasso	0.32	2.5e-66	-2.46299	1.38e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMEM18_129787.wgt.RDat	TMEM18	2	667975	677439	0.03764	rs2903492	 4.83	rs4854335	-9.40e-04	 0.000	-3.189	 74	 74	blup	0.01	0.0031	 1.87935	6.02e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SNTG2_54221.wgt.RDat	SNTG2	2	946555	1371382	0.02480	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.022	2.1e-05	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TTC15_51112.wgt.RDat	TTC15	2	3383446	3488857	0.02688	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.012	0.0014	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ADI1_55256.wgt.RDat	ADI1	2	3501691	3523350	0.03140	rs7585799	 2.52	rs12472003	 8.36e-03	 0.000	-0.349	 56	 56	blup	0.014	0.00066	 0.53765	5.91e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SOX11_6664.wgt.RDat	SOX11	2	5832799	5841516	0.02852	rs1366733	 1.83	rs16864022	-1.16e-03	 0.000	-0.101	 56	 56	blup	0.0065	0.014	 0.15173	8.79e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ASAP2_8853.wgt.RDat	ASAP2	2	9346894	9545812	0.09442	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.04	1.3e-08	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ADAM17_6868.wgt.RDat	ADAM17	2	9629413	9695917	0.03044	rs6432018	 1.79	rs11681316	 2.44e-02	 0.000	-0.546	 41	 41	blup	0.028	1.8e-06	-0.04543	9.64e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TAF1B_9014.wgt.RDat	TAF1B	2	9983571	10074543	0.08110	rs16867251	 5.13	rs4669463	 5.19e-02	 0.000	 0.888	115	  6	lasso	0.08	5.7e-16	-3.31146	9.28e-04
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CYS1_192668.wgt.RDat	CYS1	2	10196926	10220538	0.04458	rs6716186	-2.21	rs11686388	 2.89e-02	 0.000	-1.448	 48	 48	blup	0.034	1.4e-07	 0.62036	5.35e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RRM2_6241.wgt.RDat	RRM2	2	10262735	10271546	0.03089	rs7593918	-2.32	rs4072565	 1.86e-03	 0.000	 1.166	 44	 44	blup	0.015	0.00031	-1.01758	3.09e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PQLC3_130814.wgt.RDat	PQLC3	2	11295540	11318996	0.02102	rs2230775	-2.23	rs925748	 1.26e-02	 0.000	 0.272	 52	 52	blup	0.014	0.00052	 0.00353	9.97e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.E2F6_1876.wgt.RDat	E2F6	2	11584502	11606297	0.02261	rs7586037	 2.48	rs4605346	 2.93e-02	 0.000	-1.458	 40	  6	enet	0.029	8.5e-07	-0.25374	8.00e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DDX1_1653.wgt.RDat	DDX1	2	15731770	15771224	0.06093	rs807597	 3.08	rs7579714	 7.56e-02	 0.000	 0.941	 68	  8	lasso	0.085	4.9e-17	-0.69389	4.88e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MYCN_4613.wgt.RDat	MYCN	2	16080683	16087128	0.01470	rs2693006	 2.56	rs746104	 1.09e-03	 0.000	 1.425	 45	 45	blup	0.0047	0.03	-0.11849	9.06e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FAM49A_81553.wgt.RDat	FAM49A	2	16733901	16847096	0.01873	rs940532	 3.35	rs1430058	 4.45e-04	 0.000	 0.165	124	124	blup	0.0061	0.016	 0.10430	9.17e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RAD51AP2_729475.wgt.RDat	RAD51AP2	2	17691986	17711681	0.01391	rs17380100	-1.46	rs2343349	 6.57e-03	 0.000	 0.341	 31	  3	lasso	0.0098	0.0033	-0.41492	6.78e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GEN1_348654.wgt.RDat	GEN1	2	17935162	17966632	0.08243	rs4832500	 2.47	rs16983782	 3.67e-02	 0.000	-0.396	 61	 61	blup	0.083	1.2e-16	 2.18435	2.89e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KCNS3_3790.wgt.RDat	KCNS3	2	18059114	18114224	0.03256	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.027	2.6e-06	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TTC32_130502.wgt.RDat	TTC32	2	20096518	20101744	0.20657	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.29	1.4e-59	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C2orf43_60526.wgt.RDat	C2orf43	2	20883803	21022827	0.11511	rs4971531	 2.24	rs1437404	 1.26e-01	 0.941	-0.490	 97	  1	top1	0.13	1.1e-24	-0.49000	6.24e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FKBP1B_2281.wgt.RDat	FKBP1B	2	24272584	24286548	0.03715	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.024	9.1e-06	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.LOC375190_375190.wgt.RDat	LOC375190	2	24299728	24397519	0.21078	rs13035774	 2.25	rs2339940	 2.15e-01	 0.000	-1.320	 83	 83	blup	0.22	2.3e-44	 1.26291	2.07e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TP53I3_9540.wgt.RDat	TP53I3	2	24300305	24307728	0.01452	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.022	1.7e-05	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PFN4_375189.wgt.RDat	PFN4	2	24338244	24346151	0.15109	rs13035774	 2.25	rs6716256	 8.45e-02	 0.000	-0.256	 43	 43	blup	0.11	1.9e-22	-0.46960	6.39e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C2orf84_653140.wgt.RDat	C2orf84	2	24397531	24414566	0.07178	rs13035774	 2.25	rs2339945	 2.87e-02	 0.000	-2.041	 55	 55	blup	0.062	1e-12	-1.76164	7.81e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ADCY3_109.wgt.RDat	ADCY3	2	25042041	25142055	0.05313	rs2384061	-6.80	rs6724282	 3.02e-02	 0.000	 2.509	 81	 81	blup	0.031	5e-07	 3.83727	1.24e-04
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DNAJC27_51277.wgt.RDat	DNAJC27	2	25166505	25194824	0.03682	rs2384061	-6.80	rs7586879	 7.11e-03	 0.000	-4.169	 46	  8	enet	0.019	6.7e-05	 2.32509	2.01e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.POMC_5443.wgt.RDat	POMC	2	25383722	25391559	0.07767	rs13428823	 5.58	rs4665284	 4.79e-02	 0.000	 4.207	 37	  3	lasso	0.06	2.6e-12	 2.92141	3.48e-03
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.DTNB_1838.wgt.RDat	DTNB	2	25600114	25896503	0.01388	rs6705138	 3.45	rs12987326	 2.85e-03	 0.000	 1.788	117	117	blup	0.01	0.0028	-0.89705	3.70e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.HADHB_3032.wgt.RDat	HADHB	2	26467616	26513332	0.04671	rs10207722	 2.88	rs17593512	 3.00e-02	 0.000	 0.186	 40	  4	enet	0.035	8.9e-08	-0.44581	6.56e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GPR113_165082.wgt.RDat	GPR113	2	26531041	26569685	0.03479	rs10207722	 2.88	rs10495756	 1.61e-02	 0.000	-1.084	 45	  3	lasso	0.016	0.00021	-1.21559	2.24e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C2orf39_92749.wgt.RDat	C2orf39	2	26624784	26679579	0.01314	rs9789650	 3.31	rs11898247	 4.98e-03	 0.000	-0.142	 73	 73	blup	0.0084	0.0061	 0.75251	4.52e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.OTOF_9381.wgt.RDat	OTOF	2	26680072	26781566	0.05020	rs6547011	 3.08	rs10179397	 1.28e-02	 0.000	-0.729	112	  3	lasso	0.028	1.5e-06	-2.23530	2.54e-02
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.MAPRE3_22924.wgt.RDat	MAPRE3	2	27193525	27250086	0.04852	rs10196501	-2.15	rs10196501	 5.98e-03	 0.000	-2.145	 53	  6	enet	0.023	1.1e-05	-1.13796	2.55e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.KHK_3795.wgt.RDat	KHK	2	27309611	27323619	0.04072	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.069	5.3e-14	      NA	      NA
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CGREF1_10669.wgt.RDat	CGREF1	2	27321757	27341971	0.01467	rs7588926	 1.52	rs11126836	 2.82e-03	 0.000	-1.252	 37	 37	blup	0.0078	0.0079	-1.06994	2.85e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PREB_10113.wgt.RDat	PREB	2	27353625	27357542	0.03597	rs7588926	 1.52	rs2119026	 2.24e-02	 0.000	-1.163	 27	  9	enet	0.026	4.1e-06	-0.14476	8.85e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C2orf28_51374.wgt.RDat	C2orf28	2	27434899	27440044	0.08126	rs934986	 1.23	rs11883596	 3.12e-02	 0.000	 0.703	 47	  3	lasso	0.055	2.4e-11	 0.82053	4.12e-01
TCGA-BRCA.TUMOR	data/Updated_BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.GTF3C2_2976.wgt.RDat	GTF3C2	2	27548721	27579868	0.02091	NA	   NA	NA	       NA	    NA	    NA	  0	  0	top1	0.012	0.0012	      NA	      NA
