PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.PPAP2C_8612.wgt.RDat	PPAP2C	19	281046	291435	0.0958	rs895345	  3.918	rs895345	 0.032073	  5.00	 3.9180	 32	 32	blup	0.062	4.3e-07	 2.73509	6.24e-03
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SHC2_25759.wgt.RDat	SHC2	19	416585	460996	0.0691	rs740872	  2.569	rs11666069	 0.078974	 -5.64	 0.8419	 67	  1	top1	0.079	1.2e-08	-0.84194	4.00e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MADCAM1_8174.wgt.RDat	MADCAM1	19	496490	505342	0.0543	rs740872	  2.569	rs7258832	-0.002091	 -2.79	 0.6430	 43	 43	blup	0.0036	0.12	-0.15123	8.80e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.POLRMT_5442.wgt.RDat	POLRMT	19	617223	633568	0.1145	rs28915400	  2.680	rs12610384	 0.096102	 -7.07	 1.4950	 64	  1	lasso	0.11	2e-11	-1.49500	1.35e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CFD_1675.wgt.RDat	CFD	19	859665	863608	0.0591	rs4807059	  2.585	rs2930894	 0.049745	  4.63	-0.1670	 48	  1	top1	0.05	5.9e-06	-0.16700	8.67e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.WDR18_57418.wgt.RDat	WDR18	19	984328	994569	0.1940	rs10415976	  2.252	rs2074573	 0.160710	  8.09	-0.6780	 68	  9	lasso	0.19	1.3e-19	-0.78886	4.30e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GRIN3B_116444.wgt.RDat	GRIN3B	19	1000437	1009723	0.0388	rs3764647	 -1.983	rs349312	 0.004197	 -3.32	 0.9729	 70	  4	enet	0.017	0.0066	-0.43183	6.66e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.ABCA7_10347.wgt.RDat	ABCA7	19	1040102	1065568	0.0904	rs3787016	  2.315	rs6843	 0.028568	  4.50	 1.7340	 71	  7	lasso	0.029	0.00045	 2.11941	3.41e-02
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.POLR2E_5434.wgt.RDat	POLR2E	19	1086580	1095391	0.0628	rs10413074	 -2.340	rs4147932	-0.001371	  3.76	 0.9040	 53	 53	blup	0.032	0.00023	 1.00046	3.17e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GPX4_2879.wgt.RDat	GPX4	19	1103936	1106786	0.2118	rs10413074	 -2.340	rs4807542	 0.152789	  7.72	-1.4720	 45	  1	top1	0.15	1e-15	-1.47200	1.41e-01
