PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TRNT1_51095.wgt.RDat	TRNT1	3	3168600	3192528	0.0662	rs6793085	 2.135	rs4322988	-0.002447	 0.000	 0.373	 82	 82	blup	0.037	8.1e-05	-1.5584	1.19e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CRBN_51185.wgt.RDat	CRBN	3	3191698	3221390	0.0463	rs11915101	 2.273	rs6793085	 0.007328	 0.000	 2.135	 84	 84	blup	0.019	0.0043	-0.9813	3.26e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SUMF1_285362.wgt.RDat	SUMF1	3	3823036	4508954	0.1905	rs9883243	-3.058	rs17030172	 0.035012	 0.000	-0.383	453	453	blup	0.077	1.8e-08	 0.1063	9.15e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LRRN1_57633.wgt.RDat	LRRN1	3	3841121	3889386	0.0754	rs17037132	 2.203	rs1073657	 0.000337	 0.000	-0.599	 85	 11	enet	0.016	0.0068	-1.0629	2.88e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.SETMAR_6419.wgt.RDat	SETMAR	3	4344988	4358948	0.1303	rs6801634	-1.976	rs13063809	 0.016133	 0.000	 0.313	 66	 66	blup	0.047	1.1e-05	 0.2659	7.90e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GRM7_2917.wgt.RDat	GRM7	3	6902802	7783218	0.1139	NA	    NA	NA	       NA	    NA	    NA	  0	  0	top1	0.084	4.3e-09	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.LOC440944_440944.wgt.RDat	LOC440944	3	9391374	9439174	0.0729	rs2600168	-2.824	rs4686340	 0.040859	 0.000	-2.336	 62	 62	blup	0.054	2.3e-06	 0.7465	4.55e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.THUMPD3_25917.wgt.RDat	THUMPD3	3	9404717	9428473	0.0653	rs2600168	-2.824	rs3852050	 0.019442	 0.000	-0.710	 53	  9	enet	0.032	0.00025	-0.6182	5.36e-01
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.JAGN1_84522.wgt.RDat	JAGN1	3	9932271	9936029	0.0294	NA	    NA	NA	       NA	    NA	    NA	  0	  0	top1	0.031	3e-04	     NA	      NA
TCGA-PRAD.TUMOR	data/Updated_PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.IL17RE_132014.wgt.RDat	IL17RE	3	9944303	9958082	0.0994	rs7627880	-1.840	rs279565	 0.020615	 0.000	 0.189	 52	 52	blup	0.042	3.3e-05	 1.2591	2.08e-01
