PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.TAF1B_9014.wgt.RDat	TAF1B	2	9983571	10074543	0.285	rs2303921	 2.116	rs2303914	 0.13993	-4.47	-0.4263	115	 17	enet	0.15	7.4e-05	-0.6462	0.51815
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.CYS1_192668.wgt.RDat	CYS1	2	10196926	10220538	0.519	rs4669521	 2.164	rs35454789	 0.03219	 3.50	-0.7309	 47	  7	lasso	0.18	1.7e-05	-1.5637	0.11788
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.TTC32_130502.wgt.RDat	TTC32	2	20096518	20101744	0.252	rs893400	-2.899	rs7563410	 0.12121	 4.12	 0.5161	 61	  5	lasso	0.14	0.00012	 0.5207	0.60261
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LAPTM4A_9741.wgt.RDat	LAPTM4A	2	20232412	20251789	0.145	rs12476858	 1.523	rs12476858	 0.01945	 3.55	 1.5228	 60	 60	blup	0.065	0.0081	 0.7790	0.43597
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.LOC375190_375190.wgt.RDat	LOC375190	2	24299728	24397519	0.223	rs7568163	-2.082	rs3731620	 0.10131	-4.02	-1.5210	 83	  5	lasso	0.15	0.00011	 1.5135	0.13016
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.SLC4A1AP_22950.wgt.RDat	SLC4A1AP	2	27886338	27917846	0.170	rs2178198	 1.479	rs2068834	 0.05084	-3.33	 1.0402	 26	 26	blup	0.077	0.0044	-0.8502	0.39521
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.C2orf71_388939.wgt.RDat	C2orf71	2	29284558	29297127	0.187	rs2084262	-2.612	rs1992809	 0.07242	-3.64	-0.4624	 72	  1	top1	0.072	0.0055	 0.4624	0.64379
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.DHX57_90957.wgt.RDat	DHX57	2	39024878	39103021	0.253	rs3099950	-2.044	rs6738069	 0.13901	-4.05	 0.0533	 54	  1	top1	0.14	0.00015	-0.0533	0.95749
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.RTN4_57142.wgt.RDat	RTN4	2	55199329	55277734	0.225	rs4671233	 3.115	rs2588518	-0.00719	-3.18	 0.0303	100	100	blup	0.012	0.15	-0.5268	0.59834
TCGA-SKCM.TUMOR	data/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR/TCGA-SKCM.TUMOR.C2orf63_130162.wgt.RDat	C2orf63	2	55399687	55459699	0.276	rs14026	-1.863	rs7349405	 0.15129	 4.54	 0.1509	 72	  1	top1	0.15	7.5e-05	 0.1509	0.88005
