PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.THUMPD3_25917.wgt.RDat	THUMPD3	3	9404717	9428473	0.1654	rs2728934	-1.145	rs2728945	 0.077006	 4.77	-0.345	 53	  1	top1	0.077	6.7e-06	-0.3450	7.30e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.JAGN1_84522.wgt.RDat	JAGN1	3	9932271	9936029	0.0415	rs11706730	 2.696	rs1695432	 0.063324	 4.14	 0.341	 49	  1	top1	0.063	4.3e-05	 0.3410	7.33e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IL17RC_84818.wgt.RDat	IL17RC	3	9958764	9975313	0.0438	rs11706730	 2.696	rs279553	 0.036903	-3.65	-0.548	 52	  1	top1	0.037	0.0015	 0.5480	5.84e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C3orf10_55845.wgt.RDat	C3orf10	3	10157333	10168873	0.0477	rs2619508	 2.785	rs6442154	 0.038225	-4.08	 0.762	 50	  1	top1	0.038	0.0013	-0.7620	4.46e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.IRAK2_3656.wgt.RDat	IRAK2	3	10206563	10285427	0.0724	rs27647	-4.001	rs2241312	 0.044035	-3.65	 2.771	101	  1	top1	0.044	0.00058	-2.7710	5.59e-03
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.GHRLOS_100126793.wgt.RDat	GHRLOS	3	10322637	10335132	0.0875	rs27647	-4.001	rs171407	 0.022951	-5.17	-3.503	 71	 71	blup	0.081	3.7e-06	 3.8566	1.15e-04
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C3orf42_84657.wgt.RDat	C3orf42	3	10326103	10327429	0.0887	rs27647	-4.001	rs11707074	 0.068985	 4.96	 2.745	 63	 63	blup	0.075	9.4e-06	 3.0926	1.98e-03
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SLC6A1_6529.wgt.RDat	SLC6A1	3	11034420	11080934	0.1183	rs11710497	-3.252	rs2675156	 0.101669	-5.15	 0.258	104	  1	top1	0.1	2.3e-07	-0.2580	7.96e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C3orf31_132001.wgt.RDat	C3orf31	3	11831920	11888352	0.0617	rs2133060	-1.922	rs1498090	 0.092211	-4.83	-0.921	 74	  1	top1	0.092	8.4e-07	 0.9210	3.57e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.TSEN2_80746.wgt.RDat	TSEN2	3	12525931	12581122	0.0593	rs10440120	 1.802	rs299630	-0.001310	-2.96	-0.042	 78	 18	enet	0.027	0.0062	-0.5433	5.87e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.C3orf20_84077.wgt.RDat	C3orf20	3	14716654	14814540	0.0680	rs6442472	-3.092	rs4684236	 0.046761	-3.97	 3.080	116	  1	top1	0.047	4e-04	-3.0800	2.07e-03
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SH3BP5_9467.wgt.RDat	SH3BP5	3	15296357	15382901	0.0587	rs7340679	 2.719	rs3773464	 0.083512	-4.64	 0.048	 66	  1	top1	0.084	2.8e-06	-0.0480	9.62e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.DPH3_285381.wgt.RDat	DPH3	3	16298569	16306496	0.1196	rs6763538	 3.224	rs14210	 0.008113	 3.44	-0.386	 58	 58	blup	0.038	0.0014	-0.3536	7.24e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RFTN1_23180.wgt.RDat	RFTN1	3	16357353	16555222	0.1006	rs6763538	 3.224	rs689960	 0.078458	-5.06	 0.252	162	  1	top1	0.078	5.5e-06	-0.2520	8.01e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.EFHB_151651.wgt.RDat	EFHB	3	19920968	19988501	0.1107	rs13078867	 1.767	rs1133328	 0.124501	 5.64	-0.912	 70	  1	top1	0.12	9.3e-09	-0.9120	3.62e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RAB5A_5868.wgt.RDat	RAB5A	3	19988572	20026658	0.0609	rs13078867	 1.767	rs4858652	-0.001092	 3.48	 1.405	 61	 61	blup	0.023	0.011	 1.0393	2.99e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.UBE2E1_7324.wgt.RDat	UBE2E1	3	23847439	23932802	0.0808	rs7611018	-1.613	rs11710679	 0.031441	 3.79	 0.709	 68	  2	lasso	0.034	0.0023	 0.7840	4.33e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.RPL15_6138.wgt.RDat	RPL15	3	23958639	23965185	0.1374	rs3935253	-1.690	rs11718625	 0.057897	 4.21	 0.851	 44	  1	top1	0.058	9e-05	 0.8510	3.95e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.NR1D2_9975.wgt.RDat	NR1D2	3	23986751	24022109	0.0827	rs4602333	-1.774	rs13325754	 0.009079	 3.98	 1.363	 51	  6	enet	0.022	0.012	 1.0947	2.74e-01
TCGA-OV.TUMOR	data/TCGA-OV.TUMOR/TCGA-OV.TUMOR/TCGA-OV.TUMOR.SLC4A7_9497.wgt.RDat	SLC4A7	3	27414215	27525838	0.0836	rs11129290	 2.255	rs2055120	 0.015097	-3.74	-1.158	 68	  4	lasso	0.038	0.0013	 1.8249	6.80e-02
