PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf15_54094.wgt.RDat	C21orf15	21	15215455	15220685	0.0729	rs1967441	 2.203	rs3115511	 0.024345	 -3.40	-0.188	  6	  1	top1	0.024	0.0012	 0.1880	8.51e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.NRIP1_8204.wgt.RDat	NRIP1	21	16333556	16437126	0.0919	rs996688	 2.640	rs13052079	 0.089537	 -5.97	 0.167	 97	  1	top1	0.09	1.3e-09	-0.1670	8.67e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CHODL_140578.wgt.RDat	CHODL	21	19273580	19639685	0.1015	rs9982813	-2.870	rs2248200	 0.105525	  6.73	 0.605	281	  1	top1	0.11	3.9e-11	 0.6050	5.45e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf71_282566.wgt.RDat	C21orf71	21	26955088	26955536	0.0468	rs2829789	 1.526	rs3989369	 0.010712	 -3.65	-0.630	 36	 36	blup	0.028	0.00053	 0.8594	3.90e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.MRPL39_54148.wgt.RDat	MRPL39	21	26957970	26979801	0.1414	rs2829789	 1.526	rs2010214	 0.142189	 -7.72	-0.616	 47	  1	top1	0.14	1.1e-14	 0.6160	5.38e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.GABPA_2551.wgt.RDat	GABPA	21	27106881	27144770	0.0599	rs12482366	-1.752	rs7282192	 0.005823	  3.81	 0.583	 37	 37	blup	0.014	0.012	-0.6255	5.32e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.APP_351.wgt.RDat	APP	21	27252862	27543446	0.0754	rs12482813	-2.353	rs2242683	 0.028439	  4.43	 0.138	185	185	blup	0.037	8.1e-05	 0.4893	6.25e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.N6AMT1_29104.wgt.RDat	N6AMT1	21	30244513	30257693	0.1138	rs2248610	-1.792	rs7282280	 0.138248	 -7.61	-1.363	 56	  6	lasso	0.15	1.5e-15	 1.4121	1.58e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RNF160_26046.wgt.RDat	RNF160	21	30300466	30365277	0.0477	rs2248610	-1.792	rs2464620	 0.022444	 -4.46	-1.054	 69	  1	lasso	0.025	0.001	 1.0540	2.92e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.RWDD2B_10069.wgt.RDat	RWDD2B	21	30378082	30391685	0.0899	rs2254796	-0.900	rs1064019	 0.093802	  6.37	-0.155	 32	  1	top1	0.094	5e-10	-0.1550	8.77e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.CCT8_10694.wgt.RDat	CCT8	21	30428650	30446010	0.3017	rs11700764	 0.789	rs2070610	 0.202094	  9.13	-0.312	 38	  1	top1	0.2	9.1e-21	-0.3120	7.55e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.URB1_9875.wgt.RDat	URB1	21	33683330	33765312	0.0988	rs915529	 1.800	rs13050265	 0.015135	 -4.23	 0.414	 83	 83	blup	0.045	1.6e-05	-0.0470	9.63e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.C21orf119_84996.wgt.RDat	C21orf119	21	33765442	33766264	0.0684	rs915529	 1.800	rs2833794	 0.085233	 -6.36	-0.165	 46	  1	top1	0.085	3.2e-09	 0.1650	8.69e-01
TCGA-PRAD.TUMOR	data/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR/TCGA-PRAD.TUMOR.TCP10L_140290.wgt.RDat	TCP10L	21	33947152	33957845	0.1746	rs845011	 1.664	rs2833926	 0.116407	 -7.08	 0.944	 57	  5	lasso	0.15	4.8e-15	-0.9152	3.60e-01
