PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C20orf96_140680.wgt.RDat	C20orf96	20	251524	271390	0.0752	rs6082812	 1.67	rs6082334	 0.078643	 -7.92	-0.732	 74	  1	top1	0.079	9.2e-16	 0.7320	4.64e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.C20orf54_113278.wgt.RDat	C20orf54	20	740725	749228	0.1072	rs4815939	 2.23	rs6117457	 0.030414	 -6.16	 0.515	 77	 77	blup	0.11	2.6e-21	-0.5426	5.87e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.RSPO4_343637.wgt.RDat	RSPO4	20	939098	982904	0.0351	rs2207322	-2.59	rs2207322	 0.020165	  4.82	-2.592	129	 12	enet	0.021	2.4e-05	-2.4003	1.64e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.PSMF1_9491.wgt.RDat	PSMF1	20	1093906	1148424	0.0154	rs17778888	 2.21	rs6077678	 0.008939	 -4.00	 1.430	 90	  5	enet	0.013	7e-04	-0.8938	3.71e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SDCBP2_27111.wgt.RDat	SDCBP2	20	1290623	1309838	0.0263	rs6109437	-2.57	rs912118	 0.016276	 -3.90	 0.712	 77	  1	top1	0.016	0.00021	-0.7120	4.76e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NSFL1C_55968.wgt.RDat	NSFL1C	20	1422813	1448417	0.0763	rs7270432	 2.19	rs4476414	 0.003990	 -4.37	 1.221	 98	 98	blup	0.017	0.00014	-1.7366	8.25e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SIRPB2_284759.wgt.RDat	SIRPB2	20	1455236	1472233	0.2016	rs2256250	 2.21	rs6135061	 0.161729	-11.32	 1.461	 92	 92	blup	0.2	1.2e-39	-1.3711	1.70e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SIRPB1_10326.wgt.RDat	SIRPB1	20	1545030	1600689	0.2075	rs6110853	-2.57	rs2253427	 0.071718	  7.55	 0.732	 84	  1	top1	0.072	1.8e-14	 0.7320	4.64e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.SIRPG_55423.wgt.RDat	SIRPG	20	1609798	1638425	0.0596	rs761824	-2.79	rs761824	 0.031334	 -5.38	-2.791	 74	 74	blup	0.035	8.8e-08	 1.6767	9.36e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.TMC2_117532.wgt.RDat	TMC2	20	2517253	2622430	0.0432	rs2422818	-2.81	rs910275	 0.015708	  4.61	-2.535	153	153	blup	0.032	3.7e-07	-2.8624	4.20e-03
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.NOP56_10528.wgt.RDat	NOP56	20	2633254	2639038	0.0412	rs2422818	-2.81	rs2325899	 0.019504	 -4.96	 0.987	 84	  3	lasso	0.024	8.9e-06	-1.4763	1.40e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.CPXM1_56265.wgt.RDat	CPXM1	20	2774716	2781282	0.0558	rs6051365	-2.17	rs6037397	 0.017892	 -5.27	-1.351	 50	 50	blup	0.033	1.7e-07	 2.3354	1.95e-02
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.VPS16_64601.wgt.RDat	VPS16	20	2821373	2931390	0.0575	rs13042869	 1.71	rs11699077	 0.027501	 -4.77	 0.144	 57	  6	enet	0.031	4.5e-07	-0.7950	4.27e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.FASTKD5_60493.wgt.RDat	FASTKD5	20	3127167	3140532	0.0294	rs12480378	-2.33	rs6051644	 0.003696	 -3.87	-0.635	 49	 49	blup	0.018	0.00012	-0.9151	3.60e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ProSAPiP1_9762.wgt.RDat	ProSAPiP1	20	3143273	3154192	0.0249	rs6139034	 2.61	rs6051629	 0.020188	 -4.85	-0.056	 48	  2	lasso	0.033	2e-07	-0.1961	8.45e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ITPA_3704.wgt.RDat	ITPA	20	3190056	3204504	0.1822	rs6139034	 2.61	rs11697114	 0.147852	-10.85	 0.054	 53	  4	lasso	0.18	1.8e-36	 0.3021	7.63e-01
TCGA-BRCA.TUMOR	data/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR/TCGA-BRCA.TUMOR.ADRA1D_146.wgt.RDat	ADRA1D	20	4201278	4229659	0.0373	rs1741318	 1.99	rs4408788	-0.000342	 -3.23	-0.245	 77	 77	blup	0.011	0.0019	 0.7127	4.76e-01
